method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,verified
cpsat_hint,300,0.02,42,13,12,-1,18.609,9.246,9.356,True
cpsat_persistent,300,0.02,42,13,12,-1,279.099,0.685,277.849,True
incr_repair,300,0.02,42,13,12,1,1.47,0.0,0.0,True
cpsat_rebuild,300,0.02,42,14,12,-1,17.349,9.185,8.157,True
cpsat_hint,300,0.02,42,14,12,-1,17.735,9.719,8.01,True
cpsat_persistent,300,0.02,42,14,12,-1,278.186,0.666,276.946,True
incr_repair,300,0.02,42,14,12,0,0.186,0.0,0.0,True
cpsat_rebuild,300,0.02,42,15,12,-1,15.848,8.61,7.23,True
cpsat_hint,300,0.02,42,15,12,-1,16.925,9.746,7.17,True
cpsat_persistent,300,0.02,42,15,12,-1,284.072,0.706,282.795,True
incr_repair,300,0.02,42,15,12,0,0.182,0.0,0.0,True
cpsat_rebuild,300,0.02,42,16,12,-1,16.172,9.15,7.014,True
cpsat_hint,300,0.02,42,16,12,-1,16.298,9.357,6.92,True
cpsat_persistent,300,0.02,42,16,12,-1,289.86,0.692,288.546,True
incr_repair,300,0.02,42,16,12,0,0.283,0.0,0.0,True
cpsat_rebuild,300,0.02,42,17,12,-1,17.032,10.209,6.817,True
cpsat_hint,300,0.02,42,17,12,-1,15.932,9.221,6.705,True
cpsat_persistent,300,0.02,42,17,12,-1,296.787,0.807,295.382,True
incr_repair,300,0.02,42,17,12,1,1.559,0.0,0.0,True
cpsat_rebuild,300,0.02,42,18,12,-1,15.709,9.217,6.486,True
cpsat_hint,300,0.02,42,18,12,-1,15.999,9.446,6.548,True
cpsat_persistent,300,0.02,42,18,12,-1,309.924,0.899,308.428,True
incr_repair,300,0.02,42,18,12,1,1.53,0.0,0.0,True
cpsat_rebuild,300,0.02,42,19,12,-1,16.055,9.072,6.976,True
cpsat_hint,300,0.02,42,19,12,-1,15.983,9.24,6.736,True
cpsat_persistent,300,0.02,42,19,12,-1,315.699,0.73,314.377,True
incr_repair,300,0.02,42,19,12,2,1.786,0.0,0.0,True
cpsat_rebuild,300,0.02,42,20,12,-1,16.126,9.212,6.908,True
cpsat_hint,300,0.02,42,20,12,-1,16.73,9.809,6.915,True
cpsat_persistent,300,0.02,42,20,12,-1,316.893,0.751,315.569,True
incr_repair,300,0.02,42,20,12,1,1.613,0.0,0.0,True
cpsat_rebuild,300,0.02,42,21,12,-1,17.432,9.267,8.159,True
cpsat_hint,300,0.02,42,21,12,-1,16.055,9.335,6.715,True
cpsat_persistent,300,0.02,42,21,12,-1,326.776,0.857,325.329,True
incr_repair,300,0.02,42,21,12,3,9.035,0.0,0.0,True
cpsat_rebuild,300,0.02,42,22,12,-1,15.164,8.546,6.614,True
cpsat_hint,300,0.02,42,22,12,-1,16.316,9.516,6.794,True
cpsat_persistent,300,0.02,42,22,12,-1,328.716,0.782,327.358,True
incr_repair,300,0.02,42,22,12,1,1.679,0.0,0.0,True
cpsat_rebuild,300,0.02,42,23,12,-1,15.058,8.9,6.152,True
cpsat_hint,300,0.02,42,23,12,-1,15.459,9.221,6.232,True
cpsat_persistent,300,0.02,42,23,12,-1,334.109,0.905,332.601,True
incr_repair,300,0.02,42,23,12,2,1.95,0.0,0.0,True
cpsat_rebuild,300,0.02,42,24,12,-1,15.504,8.778,6.721,True
cpsat_hint,300,0.02,42,24,12,-1,15.681,9.137,6.539,True
cpsat_persistent,300,0.02,42,24,12,-1,342.713,0.749,341.383,True
incr_repair,300,0.02,42,24,12,1,1.541,0.0,0.0,True
cpsat_rebuild,300,0.02,42,25,12,-1,15.631,9.259,6.365,True
cpsat_hint,300,0.02,42,25,12,-1,15.564,9.133,6.425,True
cpsat_persistent,300,0.02,42,25,12,-1,344.617,0.758,343.279,True
incr_repair,300,0.02,42,25,12,0,0.185,0.0,0.0,True
cpsat_rebuild,300,0.02,42,26,12,-1,15.202,8.771,6.423,True
cpsat_hint,300,0.02,42,26,12,-1,16.014,9.35,6.657,True
cpsat_persistent,300,0.02,42,26,12,-1,357.498,0.767,356.135,True
incr_repair,300,0.02,42,26,12,0,0.183,0.0,0.0,True
cpsat_rebuild,300,0.02,42,27,12,-1,15.92,9.056,6.857,True
cpsat_hint,300,0.02,42,27,12,-1,16.439,9.802,6.632,True
cpsat_persistent,300,0.02,42,27,12,-1,368.543,1.057,366.684,True
incr_repair,300,0.02,42,27,12,2,1.962,0.0,0.0,True
cpsat_rebuild,300,0.02,42,28,12,-1,15.621,8.609,7.006,True
cpsat_hint,300,0.02,42,28,12,-1,15.934,8.927,7.001,True
cpsat_persistent,300,0.02,42,28,12,-1,370.914,0.792,369.552,True
incr_repair,300,0.02,42,28,12,0,0.185,0.0,0.0,True
cpsat_rebuild,300,0.02,42,29,12,-1,15.596,8.795,6.793,True
cpsat_hint,300,0.02,42,29,12,-1,15.752,9.023,6.723,True
cpsat_persistent,300,0.02,42,29,12,-1,364.914,0.768,363.578,True
incr_repair,300,0.02,42,29,12,0,0.185,0.0,0.0,True
cpsat_rebuild,300,0.02,42,30,12,-1,15.77,8.666,7.096,True
cpsat_hint,300,0.02,42,30,12,-1,15.572,8.934,6.632,True
cpsat_persistent,300,0.02,42,30,12,-1,376.64,0.919,375.141,True
incr_repair,300,0.02,42,30,12,1,1.689,0.0,0.0,True
cpsat_rebuild,300,0.02,43,1,12,-1,19.931,9.42,10.505,True
cpsat_hint,300,0.02,43,1,12,-1,20.937,9.773,11.157,True
cpsat_persistent,300,0.02,43,1,12,-1,231.763,23.086,208.011,True
incr_repair,300,0.02,43,1,12,0,0.358,0.0,0.0,True
cpsat_rebuild,300,0.02,43,2,12,-1,20.132,8.988,11.138,True
cpsat_hint,300,0.02,43,2,12,-1,20.15,9.261,10.883,True
cpsat_persistent,300,0.02,43,2,12,-1,211.157,0.606,209.997,True
incr_repair,300,0.02,43,2,12,2,1.981,0.0,0.0,True
cpsat_rebuild,300,0.02,43,3,12,-1,20.113,8.983,11.124,True
cpsat_hint,300,0.02,43,3,12,-1,20.041,9.47,10.566,True
cpsat_persistent,300,0.02,43,3,12,-1,215.585,0.7,214.303,True
incr_repair,300,0.02,43,3,12,4,3.244,0.0,0.0,True
cpsat_rebuild,300,0.02,43,4,12,-1,20.372,9.313,11.053,True
cpsat_hint,300,0.02,43,4,12,-1,20.163,9.197,10.961,True
cpsat_persistent,300,0.02,43,4,12,-1,225.154,0.619,223.974,True
incr_repair,300,0.02,43,4,12,2,1.747,0.0,0.0,True
cpsat_rebuild,300,0.02,43,5,12,-1,19.676,8.883,10.787,True
cpsat_hint,300,0.02,43,5,12,-1,20.047,9.75,10.291,True
cpsat_persistent,300,0.02,43,5,12,-1,234.122,0.594,232.879,True
incr_repair,300,0.02,43,5,12,2,1.988,0.0,0.0,True
cpsat_rebuild,300,0.02,43,6,12,-1,20.251,9.09,11.154,True
cpsat_hint,300,0.02,43,6,12,-1,20.403,9.411,10.987,True
cpsat_persistent,300,0.02,43,6,12,-1,238.856,0.637,237.636,True
incr_repair,300,0.02,43,6,12,1,4.474,0.0,0.0,True
cpsat_rebuild,300,0.02,43,7,12,-1,19.593,9.009,10.578,True
cpsat_hint,300,0.02,43,7,12,-1,20.601,9.807,10.788,True
cpsat_persistent,300,0.02,43,7,12,-1,241.392,0.692,240.117,True
incr_repair,300,0.02,43,7,12,1,1.384,0.0,0.0,True
cpsat_rebuild,300,0.02,43,8,12,-1,19.84,9.023,10.812,True
cpsat_hint,300,0.02,43,8,12,-1,19.775,9.231,10.539,True
cpsat_persistent,300,0.02,43,8,12,-1,243.169,0.62,241.971,True
incr_repair,300,0.02,43,8,12,1,1.427,0.0,0.0,True
cpsat_rebuild,300,0.02,43,9,12,-1,19.404,8.785,10.614,True
cpsat_hint,300,0.02,43,9,12,-1,20.062,9.816,10.24,True
cpsat_persistent,300,0.02,43,9,12,-1,247.845,0.64,246.645,True
incr_repair,300,0.02,43,9,12,0,0.172,0.0,0.0,True
cpsat_rebuild,300,0.02,43,10,12,-1,19.379,9.449,9.923,True
cpsat_hint,300,0.02,43,10,12,-1,19.629,9.562,10.061,True
cpsat_persistent,300,0.02,43,10,12,-1,254.149,0.668,252.909,True
incr_repair,300,0.02,43,10,12,2,1.768,0.0,0.0,True
cpsat_rebuild,300,0.02,43,11,12,-1,19.768,9.026,10.735,True
cpsat_hint,300,0.02,43,11,12,-1,19.398,9.345,10.047,True
cpsat_persistent,300,0.02,43,11,12,-1,268.251,0.65,267.006,True
incr_repair,300,0.02,43,11,12,2,1.691,0.0,0.0,True
cpsat_rebuild,300,0.02,43,12,12,-1,19.129,8.81,10.312,True
cpsat_hint,300,0.02,43,12,12,-1,19.157,9.129,10.022,True
cpsat_persistent,300,0.02,43,12,12,-1,271.981,0.704,270.697,True
incr_repair,300,0.02,43,12,12,1,1.594,0.0,0.0,True
cpsat_rebuild,300,0.02,43,13,12,-1,19.454,9.271,10.176,True
cpsat_hint,300,0.02,43,13,12,-1,19.267,9.203,10.057,True
cpsat_persistent,300,0.02,43,13,12,-1,270.436,0.693,269.158,True
incr_repair,300,0.02,43,13,12,2,1.778,0.0,0.0,True
cpsat_rebuild,300,0.02,43,14,12,-1,19.285,9.532,9.747,True
cpsat_hint,300,0.02,43,14,12,-1,19.499,9.399,10.094,True
cpsat_persistent,300,0.02,43,14,12,-1,278.616,0.898,277.127,True
incr_repair,300,0.02,43,14,12,2,2.425,0.0,0.0,True
cpsat_rebuild,300,0.02,43,15,12,-1,19.345,9.234,10.105,True
cpsat_hint,300,0.02,43,15,12,-1,19.065,9.072,9.987,True
cpsat_persistent,300,0.02,43,15,12,-1,289.549,0.697,288.256,True
incr_repair,300,0.02,43,15,12,1,1.279,0.0,0.0,True
cpsat_rebuild,300,0.02,43,16,12,-1,19.112,9.184,9.921,True
cpsat_hint,300,0.02,43,16,12,-1,19.08,9.147,9.928,True
cpsat_persistent,300,0.02,43,16,12,-1,293.233,0.763,291.902,True
incr_repair,300,0.02,43,16,12,1,1.427,0.0,0.0,True
cpsat_rebuild,300,0.02,43,17,12,-1,18.794,8.919,9.868,True
cpsat_hint,300,0.02,43,17,12,-1,19.016,9.058,9.952,True
cpsat_persistent,300,0.02,43,17,12,-1,294.433,0.727,293.122,True
incr_repair,300,0.02,43,17,12,2,2.622,0.0,0.0,True
cpsat_rebuild,300,0.02,43,18,12,-1,18.988,8.818,10.165,True
cpsat_hint,300,0.02,43,18,12,-1,18.794,9.027,9.762,True
cpsat_persistent,300,0.02,43,18,12,-1,300.491,0.7,299.216,True
incr_repair,300,0.02,43,18,12,3,2.883,0.0,0.0,True
cpsat_rebuild,300,0.02,43,19,12,-1,18.729,8.907,9.816,True
cpsat_hint,300,0.02,43,19,12,-1,20.286,9.495,10.785,True
cpsat_persistent,300,0.02,43,19,12,-1,303.38,0.751,302.06,True
incr_repair,300,0.02,43,19,12,0,0.189,0.0,0.0,True
cpsat_rebuild,300,0.02,43,20,12,-1,19.124,8.788,10.328,True
cpsat_hint,300,0.02,43,20,12,-1,18.916,9.764,9.146,True
cpsat_persistent,300,0.02,43,20,12,-1,314.064,0.701,312.78,True
incr_repair,300,0.02,43,20,12,1,1.392,0.0,0.0,True
cpsat_rebuild,300,0.02,43,21,12,-1,19.027,9.031,9.991,True
cpsat_hint,300,0.02,43,21,12,-1,19.752,9.38,10.366,True
cpsat_persistent,300,0.02,43,21,12,-1,321.929,0.857,320.505,True
incr_repair,300,0.02,43,21,12,1,1.487,0.0,0.0,True
cpsat_rebuild,300,0.02,43,22,12,-1,19.507,9.211,10.289,True
cpsat_hint,300,0.02,43,22,12,-1,20.143,9.485,10.651,True
cpsat_persistent,300,0.02,43,22,12,-1,327.411,0.908,325.915,True
incr_repair,300,0.02,43,22,12,0,0.183,0.0,0.0,True
cpsat_rebuild,300,0.02,43,23,12,-1,19.015,9.404,9.605,True
cpsat_hint,300,0.02,43,23,12,-1,19.167,9.374,9.786,True
cpsat_persistent,300,0.02,43,23,12,-1,333.624,0.975,332.072,True
incr_repair,300,0.02,43,23,12,2,2.03,0.0,0.0,True
cpsat_rebuild,300,0.02,43,24,12,-1,19.786,9.095,10.685,True
cpsat_hint,300,0.02,43,24,12,-1,18.864,9.451,9.406,True
cpsat_persistent,300,0.02,43,24,12,-1,344.91,0.783,343.551,True
incr_repair,300,0.02,43,24,12,3,2.084,0.0,0.0,True
cpsat_rebuild,300,0.02,43,25,12,-1,19.398,9.361,10.029,True
cpsat_hint,300,0.02,43,25,12,-1,18.966,9.664,9.293,True
cpsat_persistent,300,0.02,43,25,12,-1,338.188,0.87,336.752,True
incr_repair,300,0.02,43,25,12,1,3.729,0.0,0.0,True
cpsat_rebuild,300,0.02,43,26,12,-1,17.218,8.899,8.312,True
cpsat_hint,300,0.02,43,26,12,-1,17.549,9.639,7.904,True
cpsat_persistent,300,0.02,43,26,12,-1,344.307,0.783,342.91,True
incr_repair,300,0.02,43,26,12,1,2.924,0.0,0.0,True
cpsat_rebuild,300,0.02,43,27,12,-1,17.027,9.04,7.982,True
cpsat_hint,300,0.02,43,27,12,-1,17.441,9.621,7.813,True
cpsat_persistent,300,0.02,43,27,12,-1,353.652,0.798,352.268,True
incr_repair,300,0.02,43,27,12,0,0.19,0.0,0.0,True
cpsat_rebuild,300,0.02,43,28,12,-1,16.222,8.785,7.431,True
cpsat_hint,300,0.02,43,28,12,-1,16.505,8.985,7.514,True
cpsat_persistent,300,0.02,43,28,12,-1,358.767,0.822,357.344,True
incr_repair,300,0.02,43,28,12,1,1.535,0.0,0.0,True
cpsat_rebuild,300,0.02,43,29,12,-1,17.121,9.425,7.689,True
cpsat_hint,300,0.02,43,29,12,-1,16.832,9.326,7.5,True
cpsat_persistent,300,0.02,43,29,12,-1,366.754,0.773,365.402,True
incr_repair,300,0.02,43,29,12,2,1.836,0.0,0.0,True
cpsat_rebuild,300,0.02,43,30,12,-1,16.613,8.718,7.888,True
cpsat_hint,300,0.02,43,30,12,-1,16.706,9.098,7.603,True
cpsat_persistent,300,0.02,43,30,12,-1,371.238,0.988,369.673,True
incr_repair,300,0.02,43,30,12,1,1.487,0.0,0.0,True
cpsat_rebuild,300,0.02,44,1,12,-1,20.767,8.923,11.837,True
cpsat_hint,300,0.02,44,1,12,-1,21.072,9.215,11.851,True
cpsat_persistent,300,0.02,44,1,12,-1,230.568,23.274,206.72,True
incr_repair,300,0.02,44,1,12,1,1.66,0.0,0.0,True
cpsat_rebuild,300,0.02,44,2,12,-1,20.816,9.353,11.456,True
cpsat_hint,300,0.02,44,2,12,-1,21.794,10.184,11.603,True
cpsat_persistent,300,0.02,44,2,12,-1,207.487,0.618,206.273,True
incr_repair,300,0.02,44,2,12,2,1.861,0.0,0.0,True
cpsat_rebuild,300,0.02,44,3,12,-1,20.926,9.307,11.612,True
cpsat_hint,300,0.02,44,3,12,-1,21.303,9.462,11.834,True
cpsat_persistent,300,0.02,44,3,12,-1,213.554,0.595,212.402,True
incr_repair,300,0.02,44,3,12,3,9.727,0.0,0.0,True
cpsat_rebuild,300,0.02,44,4,12,-1,20.463,9.168,11.289,True
cpsat_hint,300,0.02,44,4,12,-1,20.177,9.254,10.915,True
cpsat_persistent,300,0.02,44,4,12,-1,218.153,0.638,216.961,True
incr_repair,300,0.02,44,4,12,2,1.814,0.0,0.0,True
cpsat_rebuild,300,0.02,44,5,12,-1,20.041,9.145,10.889,True
cpsat_hint,300,0.02,44,5,12,-1,21.154,9.65,11.497,True
cpsat_persistent,300,0.02,44,5,12,-1,220.948,0.721,219.648,True
incr_repair,300,0.02,44,5,12,1,14.354,0.0,0.0,True
cpsat_rebuild,300,0.02,44,6,12,-1,19.848,8.811,11.03,True
cpsat_hint,300,0.02,44,6,12,-1,20.55,9.979,10.565,True
cpsat_persistent,300,0.02,44,6,12,-1,231.176,0.617,229.961,True
incr_repair,300,0.02,44,6,12,4,2.893,0.0,0.0,True
cpsat_rebuild,300,0.02,44,7,12,-1,20.449,9.158,11.284,True
cpsat_hint,300,0.02,44,7,12,-1,20.26,9.134,11.119,True
cpsat_persistent,300,0.02,44,7,12,-1,234.908,0.65,233.681,True
incr_repair,300,0.02,44,7,12,2,2.135,0.0,0.0,True
cpsat_rebuild,300,0.02,44,8,12,-1,19.857,9.366,10.483,True
cpsat_hint,300,0.02,44,8,12,-1,20.05,9.44,10.603,True
cpsat_persistent,300,0.02,44,8,12,-1,238.792,0.694,237.533,True
incr_repair,300,0.02,44,8,12,2,2.431,0.0,0.0,True
cpsat_rebuild,300,0.02,44,9,12,-1,19.816,8.955,10.854,True
cpsat_hint,300,0.02,44,9,12,-1,20.153,9.541,10.605,True
cpsat_persistent,300,0.02,44,9,12,-1,244.975,0.673,243.708,True
incr_repair,300,0.02,44,9,12,1,1.373,0.0,0.0,True
cpsat_rebuild,300,0.02,44,10,12,-1,20.305,9.647,10.65,True
cpsat_hint,300,0.02,44,10,12,-1,21.34,10.552,10.781,True
cpsat_persistent,300,0.02,44,10,12,-1,250.362,0.659,249.114,True
incr_repair,300,0.02,44,10,12,4,2.008,0.0,0.0,True
cpsat_rebuild,300,0.02,44,11,12,-1,19.543,9.278,10.257,True
cpsat_hint,300,0.02,44,11,12,-1,19.904,9.467,10.43,True
cpsat_persistent,300,0.02,44,11,12,-1,273.31,0.734,271.984,True
incr_repair,300,0.02,44,11,12,1,1.55,0.0,0.0,True
cpsat_rebuild,300,0.02,44,12,12,-1,18.96,8.857,10.097,True
cpsat_hint,300,0.02,44,12,12,-1,19.342,9.274,10.06,True
cpsat_persistent,300,0.02,44,12,12,-1,268.551,0.738,267.225,True
incr_repair,300,0.02,44,12,12,0,0.178,0.0,0.0,True
cpsat_rebuild,300,0.02,44,13,12,-1,18.982,8.643,10.331,True
cpsat_hint,300,0.02,44,13,12,-1,19.194,9.444,9.71,True
cpsat_persistent,300,0.02,44,13,12,-1,271.139,0.771,269.797,True
incr_repair,300,0.02,44,13,12,3,2.623,0.0,0.0,True
cpsat_rebuild,300,0.02,44,14,12,-1,19.494,9.549,9.939,True
cpsat_hint,300,0.02,44,14,12,-1,18.821,9.212,9.603,True
cpsat_persistent,300,0.02,44,14,12,-1,275.758,0.717,274.46,True
incr_repair,300,0.02,44,14,12,2,2.452,0.0,0.0,True
cpsat_rebuild,300,0.02,44,15,12,-1,18.723,8.703,10.014,True
cpsat_hint,300,0.02,44,15,12,-1,18.744,9.132,9.607,True
cpsat_persistent,300,0.02,44,15,12,-1,280.225,0.738,278.925,True
incr_repair,300,0.02,44,15,12,1,1.505,0.0,0.0,True
cpsat_rebuild,300,0.02,44,16,12,-1,18.645,8.796,9.841,True
cpsat_hint,300,0.02,44,16,12,-1,18.726,9.42,9.299,True
cpsat_persistent,300,0.02,44,16,12,-1,287.441,0.705,286.165,True
incr_repair,300,0.02,44,16,12,2,2.252,0.0,0.0,True
cpsat_rebuild,300,0.02,44,17,12,-1,17.827,8.507,9.315,True
cpsat_hint,300,0.02,44,17,12,-1,18.607,9.063,9.539,True
cpsat_persistent,300,0.02,44,17,12,-1,289.635,0.788,288.279,True
incr_repair,300,0.02,44,17,12,0,0.198,0.0,0.0,True
cpsat_rebuild,300,0.02,44,18,12,-1,17.929,9.071,8.85,True
cpsat_hint,300,0.02,44,18,12,-1,18.397,9.341,9.051,True
cpsat_persistent,300,0.02,44,18,12,-1,298.759,0.827,297.355,True
incr_repair,300,0.02,44,18,12,0,0.179,0.0,0.0,True
cpsat_rebuild,300,0.02,44,19,12,-1,17.968,8.877,9.085,True
cpsat_hint,300,0.02,44,19,12,-1,18.41,9.166,9.238,True
cpsat_persistent,300,0.02,44,19,12,-1,308.16,0.851,306.743,True
incr_repair,300,0.02,44,19,12,1,2.191,0.0,0.0,True
cpsat_rebuild,300,0.02,44,20,12,-1,22.651,11.605,11.038,True
cpsat_hint,300,0.02,44,20,12,-1,33.675,17.633,16.032,True
cpsat_persistent,300,0.02,44,20,12,-1,339.848,1.914,336.418,True
incr_repair,300,0.02,44,20,12,0,0.246,0.0,0.0,True
cpsat_rebuild,300,0.02,44,21,12,-1,18.486,8.772,9.707,True
cpsat_hint,300,0.02,44,21,12,-1,18.64,9.158,9.476,True
cpsat_persistent,300,0.02,44,21,12,-1,308.841,0.859,307.118,True
incr_repair,300,0.02,44,21,12,2,1.815,0.0,0.0,True
cpsat_rebuild,300,0.02,44,22,12,-1,19.568,9.936,9.627,True
cpsat_hint,300,0.02,44,22,12,-1,17.575,9.017,8.554,True
cpsat_persistent,300,0.02,44,22,12,-1,305.828,0.808,304.435,True
incr_repair,300,0.02,44,22,12,0,0.178,0.0,0.0,True
cpsat_rebuild,300,0.02,44,23,12,-1,17.327,8.865,8.454,True
cpsat_hint,300,0.02,44,23,12,-1,17.504,9.358,8.142,True
cpsat_persistent,300,0.02,44,23,12,-1,313.043,0.806,311.659,True
incr_repair,300,0.02,44,23,12,1,1.578,0.0,0.0,True
cpsat_rebuild,300,0.02,44,24,12,-1,17.824,9.184,8.634,True
cpsat_hint,300,0.02,44,24,12,-1,17.781,8.985,8.793,True
cpsat_persistent,300,0.02,44,24,12,-1,324.657,0.766,323.32,True
incr_repair,300,0.02,44,24,12,0,0.189,0.0,0.0,True
cpsat_rebuild,300,0.02,44,25,12,-1,18.266,9.094,9.165,True
cpsat_hint,300,0.02,44,25,12,-1,18.026,9.061,8.959,True
cpsat_persistent,300,0.02,44,25,12,-1,326.306,0.745,324.981,True
incr_repair,300,0.02,44,25,12,0,0.176,0.0,0.0,True
cpsat_rebuild,300,0.02,44,26,12,-1,17.399,8.65,8.742,True
cpsat_hint,300,0.02,44,26,12,-1,18.341,9.677,8.658,True
cpsat_persistent,300,0.02,44,26,12,-1,329.565,0.719,328.275,True
incr_repair,300,0.02,44,26,12,0,0.177,0.0,0.0,True
cpsat_rebuild,300,0.02,44,27,12,-1,17.329,8.382,8.939,True
cpsat_hint,300,0.02,44,27,12,-1,19.522,11.217,8.3,True
cpsat_persistent,300,0.02,44,27,12,-1,344.21,0.933,342.678,True
incr_repair,300,0.02,44,27,12,1,1.607,0.0,0.0,True
cpsat_rebuild,300,0.02,44,28,12,-1,17.615,8.886,8.722,True
cpsat_hint,300,0.02,44,28,12,-1,17.641,9.181,8.456,True
cpsat_persistent,300,0.02,44,28,12,-1,363.93,0.741,362.631,True
incr_repair,300,0.02,44,28,12,1,1.594,0.0,0.0,True
cpsat_rebuild,300,0.02,44,29,12,-1,18.318,9.727,8.586,True
cpsat_hint,300,0.02,44,29,12,-1,18.249,9.431,8.814,True
cpsat_persistent,300,0.02,44,29,12,-1,383.572,1.484,381.531,True
incr_repair,300,0.02,44,29,12,0,0.179,0.0,0.0,True
cpsat_rebuild,300,0.02,44,30,12,-1,18.568,8.456,10.104,True
cpsat_hint,300,0.02,44,30,12,-1,19.102,8.816,10.282,True
cpsat_persistent,300,0.02,44,30,12,-1,367.268,1.058,365.64,True
incr_repair,300,0.02,44,30,12,0,0.186,0.0,0.0,True
cpsat_rebuild,600,0.02,42,1,24,-1,38.312,18.112,20.195,True
cpsat_hint,600,0.02,42,1,24,-1,39.063,18.628,20.432,True
cpsat_persistent,600,0.02,42,1,24,-1,457.548,45.886,410.565,True
incr_repair,600,0.02,42,1,24,5,6.009,0.0,0.0,True
cpsat_rebuild,600,0.02,42,2,24,-1,38.153,17.934,20.213,True
cpsat_hint,600,0.02,42,2,24,-1,38.915,18.621,20.287,True
cpsat_persistent,600,0.02,42,2,24,-1,420.428,1.224,418.082,True
incr_repair,600,0.02,42,2,24,3,3.047,0.0,0.0,True
cpsat_rebuild,600,0.02,42,3,24,-1,39.977,17.831,22.14,True
cpsat_hint,600,0.02,42,3,24,-1,37.998,18.799,19.192,True
cpsat_persistent,600,0.02,42,3,24,-1,425.078,1.173,422.732,True
incr_repair,600,0.02,42,3,24,2,2.645,0.0,0.0,True
cpsat_rebuild,600,0.02,42,4,24,-1,37.122,17.811,19.306,True
cpsat_hint,600,0.02,42,4,24,-1,37.791,18.59,19.194,True
cpsat_persistent,600,0.02,42,4,24,-1,432.071,1.17,429.81,True
incr_repair,600,0.02,42,4,24,1,2.343,0.0,0.0,True
cpsat_rebuild,600,0.02,42,5,24,-1,35.229,17.878,17.346,True
cpsat_hint,600,0.02,42,5,24,-1,37.623,18.913,18.705,True
cpsat_persistent,600,0.02,42,5,24,-1,455.453,1.161,452.419,True
incr_repair,600,0.02,42,5,24,4,3.693,0.0,0.0,True
cpsat_rebuild,600,0.02,42,6,24,-1,34.756,17.581,17.171,True
cpsat_hint,600,0.02,42,6,24,-1,34.545,18.105,16.437,True
cpsat_persistent,600,0.02,42,6,24,-1,452.09,1.287,449.636,True
incr_repair,600,0.02,42,6,24,4,3.165,0.0,0.0,True
cpsat_rebuild,600,0.02,42,7,24,-1,34.744,17.67,17.069,True
cpsat_hint,600,0.02,42,7,24,-1,34.82,18.178,16.638,True
cpsat_persistent,600,0.02,42,7,24,-1,470.287,1.199,467.998,True
incr_repair,600,0.02,42,7,24,4,10.357,0.0,0.0,True
cpsat_rebuild,600,0.02,42,8,24,-1,35.7,17.417,18.279,True
cpsat_hint,600,0.02,42,8,24,-1,36.046,18.136,17.906,True
cpsat_persistent,600,0.02,42,8,24,-1,483.868,1.283,481.492,True
incr_repair,600,0.02,42,8,24,2,3.512,0.0,0.0,True
cpsat_rebuild,600,0.02,42,9,24,-1,39.237,17.689,21.544,True
cpsat_hint,600,0.02,42,9,24,-1,37.514,19.517,17.993,True
cpsat_persistent,600,0.02,42,9,24,-1,483.834,1.338,481.41,True
incr_repair,600,0.02,42,9,24,3,9.191,0.0,0.0,True
cpsat_rebuild,600,0.02,42,10,24,-1,37.44,19.098,18.338,True
cpsat_hint,600,0.02,42,10,24,-1,36.214,18.161,18.049,True
cpsat_persistent,600,0.02,42,10,24,-1,511.91,1.263,509.35,True
incr_repair,600,0.02,42,10,24,2,2.69,0.0,0.0,True
cpsat_rebuild,600,0.02,42,11,24,-1,35.126,17.77,17.352,True
cpsat_hint,600,0.02,42,11,24,-1,36.13,18.713,17.41,True
cpsat_persistent,600,0.02,42,11,24,-1,528.915,1.355,526.402,True
incr_repair,600,0.02,42,11,24,2,3.029,0.0,0.0,True
cpsat_rebuild,600,0.02,42,12,24,-1,37.287,19.074,18.207,True
cpsat_hint,600,0.02,42,12,24,-1,37.105,18.356,18.745,True
cpsat_persistent,600,0.02,42,12,24,-1,530.776,1.294,528.333,True
incr_repair,600,0.02,42,12,24,4,11.278,0.0,0.0,True
cpsat_rebuild,600,0.02,42,13,24,-1,38.137,20.395,17.738,True
cpsat_hint,600,0.02,42,13,24,-1,36.428,18.396,18.03,True
cpsat_persistent,600,0.02,42,13,24,-1,528.511,1.377,526.028,True
incr_repair,600,0.02,42,13,24,2,2.833,0.0,0.0,True
cpsat_rebuild,600,0.02,42,14,24,-1,35.479,17.341,18.132,True
cpsat_hint,600,0.02,42,14,24,-1,36.608,18.466,18.139,True
cpsat_persistent,600,0.02,42,14,24,-1,546.076,1.294,543.486,True
incr_repair,600,0.02,42,14,24,3,2.78,0.0,0.0,True
cpsat_rebuild,600,0.02,42,15,24,-1,42.453,23.779,18.669,True
cpsat_hint,600,0.02,42,15,24,-1,36.308,18.323,17.981,True
cpsat_persistent,600,0.02,42,15,24,-1,566.468,1.301,564.021,True
incr_repair,600,0.02,42,15,24,1,2.898,0.0,0.0,True
cpsat_rebuild,600,0.02,42,16,24,-1,34.919,17.951,16.962,True
cpsat_hint,600,0.02,42,16,24,-1,35.586,18.09,17.492,True
cpsat_persistent,600,0.02,42,16,24,-1,559.007,1.659,556.174,True
incr_repair,600,0.02,42,16,24,1,2.346,0.0,0.0,True
cpsat_rebuild,600,0.02,42,17,24,-1,34.162,17.328,16.829,True
cpsat_hint,600,0.02,42,17,24,-1,34.58,17.974,16.602,True
