suite,instance,seed,num_variables,strategy,success,status,initial_core_size,final_core_size,expansions,used_explanation,used_assumption_core,used_frontier,boundary_released,gac_time_ns,cpsat_time_ns,total_time_ns,full_scope_required
standard,S1,42,12,violated0,True,optimal,2,2,0,False,False,False,0,0,1876564,1939554,False
standard,S1,42,12,radius0,True,optimal,2,2,0,False,False,False,0,0,531450,580968,False
standard,S1,42,12,radius1,True,optimal,2,2,0,False,False,False,0,0,575663,623658,False
standard,S1,42,12,radius2,True,optimal,2,2,0,False,False,False,0,0,524873,581083,False
standard,S1,42,12,frontier,True,optimal,2,2,0,False,False,False,0,18471,551200,610288,False
standard,S1,42,12,explanation,True,optimal,2,2,0,False,False,False,0,14362,537894,592114,False
standard,S1,42,12,assumption,True,optimal,2,2,0,False,False,False,0,0,519735,560040,False
standard,S1,42,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,736613,782742,True
standard,S1,44,12,violated0,True,optimal,6,6,0,False,False,False,0,0,1165277,1210938,False
standard,S1,44,12,radius0,True,optimal,6,6,0,False,False,False,0,0,1165082,1215046,False
standard,S1,44,12,radius1,True,optimal,6,6,0,False,False,False,0,0,1223480,1276494,False
standard,S1,44,12,radius2,True,optimal,6,6,0,False,False,False,0,0,1166394,1220962,False
standard,S1,44,12,frontier,True,optimal,6,6,0,False,False,False,0,31760,1303541,1382674,False
standard,S1,44,12,explanation,True,optimal,6,6,0,False,False,False,0,30839,1137075,1213116,False
standard,S1,44,12,assumption,True,optimal,6,6,0,False,False,False,0,0,1105794,1150792,False
standard,S1,44,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1208547,1256016,True
standard,S1,45,12,violated0,True,optimal,2,2,0,False,False,False,0,0,523992,565128,False
standard,S1,45,12,radius0,True,optimal,2,2,0,False,False,False,0,0,540858,586432,False
standard,S1,45,12,radius1,True,optimal,2,2,0,False,False,False,0,0,548413,594357,False
standard,S1,45,12,radius2,True,optimal,2,2,0,False,False,False,0,0,510485,556645,False
standard,S1,45,12,frontier,True,optimal,2,2,0,False,False,False,0,18794,537351,596394,False
standard,S1,45,12,explanation,True,optimal,2,2,0,False,False,False,0,17057,526539,582290,False
standard,S1,45,12,assumption,True,optimal,2,2,0,False,False,False,0,0,501941,541178,False
standard,S1,45,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,753653,866732,True
standard,S1,46,12,violated0,True,optimal,7,7,0,False,False,False,0,0,750231,804370,False
standard,S1,46,12,radius0,True,optimal,7,7,0,False,False,False,0,0,1064695,1115545,False
standard,S1,46,12,radius1,True,optimal,8,8,0,False,False,False,0,0,754732,806019,False
standard,S1,46,12,radius2,True,optimal,9,9,0,False,False,False,0,0,802635,856994,False
standard,S1,46,12,frontier,True,optimal,7,7,0,False,False,False,0,51776,843988,942370,False
standard,S1,46,12,explanation,True,optimal,7,7,0,False,False,False,0,51266,768005,872723,False
standard,S1,46,12,assumption,True,optimal,7,7,0,False,False,False,0,0,945410,991057,False
standard,S1,46,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,845585,892664,True
standard,S1,47,12,violated0,True,optimal,3,3,0,False,False,False,0,0,585321,647806,False
standard,S1,47,12,radius0,True,optimal,3,3,0,False,False,False,0,0,615510,667186,False
standard,S1,47,12,radius1,True,optimal,6,6,0,False,False,False,0,0,653870,706156,False
standard,S1,47,12,radius2,True,optimal,8,8,0,False,False,False,0,0,691341,747202,False
standard,S1,47,12,frontier,True,optimal,3,3,0,False,False,False,0,37318,620821,713593,False
standard,S1,47,12,explanation,True,optimal,3,3,0,False,False,False,0,35573,554034,632142,False
standard,S1,47,12,assumption,True,optimal,3,3,0,False,False,False,0,0,1063524,1116855,False
standard,S1,47,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,710637,756310,True
standard,S1,48,12,violated0,True,optimal,2,2,0,False,False,False,0,0,393570,449374,False
standard,S1,48,12,radius0,True,optimal,2,2,0,False,False,False,0,0,420714,466363,False
standard,S1,48,12,radius1,True,optimal,3,3,0,False,False,False,0,0,391153,438447,False
standard,S1,48,12,radius2,True,optimal,5,5,0,False,False,False,0,0,394479,445269,False
standard,S1,48,12,frontier,True,optimal,2,2,0,False,False,False,0,69040,393564,502333,False
standard,S1,48,12,explanation,True,optimal,2,2,0,False,False,False,0,26873,374859,440407,False
standard,S1,48,12,assumption,True,optimal,2,2,0,False,False,False,0,0,642664,683185,False
standard,S1,48,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,676746,722374,True
standard,S1,49,12,violated0,True,optimal,2,2,0,False,False,False,0,0,412281,453960,False
standard,S1,49,12,radius0,True,optimal,2,2,0,False,False,False,0,0,430970,478399,False
standard,S1,49,12,radius1,True,optimal,3,3,0,False,False,False,0,0,378751,425941,False
standard,S1,49,12,radius2,True,optimal,5,5,0,False,False,False,0,0,456256,508650,False
standard,S1,49,12,frontier,True,optimal,2,2,0,False,False,False,0,25192,397524,464277,False
standard,S1,49,12,explanation,True,optimal,2,2,0,False,False,False,0,24448,399259,472224,False
standard,S1,49,12,assumption,True,optimal,2,2,0,False,False,False,0,0,635685,677455,False
standard,S1,49,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,589433,636041,True
standard,S1,50,12,violated0,True,optimal,4,4,0,False,False,False,0,0,590016,634775,False
standard,S1,50,12,radius0,True,optimal,4,4,0,False,False,False,0,0,810199,867966,False
standard,S1,50,12,radius1,True,optimal,6,6,0,False,False,False,0,0,612797,663408,False
standard,S1,50,12,radius2,True,optimal,7,7,0,False,False,False,0,0,657497,711939,False
standard,S1,50,12,frontier,True,optimal,4,4,0,False,False,False,0,40792,573932,658046,False
standard,S1,50,12,explanation,True,optimal,4,4,0,False,False,False,0,41381,585966,670572,False
standard,S1,50,12,assumption,True,optimal,4,4,0,False,False,False,0,0,1018912,1063149,False
standard,S1,50,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,655340,709527,True
standard,S1,51,12,violated0,True,optimal,4,4,0,False,False,False,0,0,623399,666289,False
standard,S1,51,12,radius0,True,optimal,4,4,0,False,False,False,0,0,684850,734163,False
standard,S1,51,12,radius1,True,optimal,5,5,0,False,False,False,0,0,627121,677383,False
standard,S1,51,12,radius2,True,optimal,5,5,0,False,False,False,0,0,642868,695364,False
standard,S1,51,12,frontier,True,optimal,4,4,0,False,False,False,0,30288,604986,677279,False
standard,S1,51,12,explanation,True,optimal,4,4,0,False,False,False,0,28821,654294,727033,False
standard,S1,51,12,assumption,True,optimal,4,4,0,False,False,False,0,0,679133,722245,False
standard,S1,51,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,753396,800313,True
standard,S1,52,12,violated0,True,optimal,3,3,0,False,False,False,0,0,313613,354730,False
standard,S1,52,12,radius0,True,optimal,3,3,0,False,False,False,0,0,274468,365375,False
standard,S1,52,12,radius1,True,optimal,4,4,0,False,False,False,0,0,534857,585053,False
standard,S1,52,12,radius2,True,optimal,7,7,0,False,False,False,0,0,716838,772521,False
standard,S1,52,12,frontier,True,optimal,3,3,0,False,False,False,0,44825,311488,395549,False
standard,S1,52,12,explanation,True,optimal,3,3,0,False,False,False,0,43033,268640,350559,False
standard,S1,52,12,assumption,True,optimal,3,3,0,False,False,False,0,0,686170,727974,False
standard,S1,52,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,723226,770512,True
standard,S1,53,12,violated0,True,optimal,4,4,0,False,False,False,0,0,491092,535467,False
standard,S1,53,12,radius0,True,optimal,4,4,0,False,False,False,0,0,456478,502240,False
standard,S1,53,12,radius1,True,optimal,5,5,0,False,False,False,0,0,479169,528348,False
standard,S1,53,12,radius2,True,optimal,6,6,0,False,False,False,0,0,513173,565345,False
standard,S1,53,12,frontier,True,optimal,4,4,0,False,False,False,0,38711,457331,536429,False
standard,S1,53,12,explanation,True,optimal,4,4,0,False,False,False,0,36983,461113,538476,False
standard,S1,53,12,assumption,True,optimal,4,4,0,False,False,False,0,0,1027241,1070110,False
standard,S1,53,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,617296,662654,True
standard,S1,54,12,violated0,True,optimal,6,6,0,False,False,False,0,0,780208,836254,False
standard,S1,54,12,radius0,True,optimal,6,6,0,False,False,False,0,0,520611,569539,False
standard,S1,54,12,radius1,True,optimal,9,9,0,False,False,False,0,0,796658,850397,False
standard,S1,54,12,radius2,True,optimal,11,11,0,False,False,False,0,0,841623,899611,False
standard,S1,54,12,frontier,True,optimal,6,6,0,False,False,False,0,60163,541617,647531,False
standard,S1,54,12,explanation,True,optimal,6,6,0,False,False,False,0,59032,546960,652000,False
standard,S1,54,12,assumption,True,optimal,6,6,0,False,False,False,0,0,1176691,1223448,False
standard,S1,54,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,805286,851234,True
standard,S1,55,12,violated0,True,optimal,4,4,0,False,False,False,0,0,492659,537691,False
standard,S1,55,12,radius0,True,optimal,4,4,0,False,False,False,0,0,450310,498064,False
standard,S1,55,12,radius1,True,optimal,6,6,0,False,False,False,0,0,1054215,1107099,False
standard,S1,55,12,radius2,True,optimal,8,8,0,False,False,False,0,0,1242845,1300144,False
standard,S1,55,12,frontier,True,optimal,4,4,0,False,False,False,0,51753,456683,552113,False
standard,S1,55,12,explanation,True,optimal,4,4,0,False,False,False,0,48987,458130,607196,False
standard,S1,55,12,assumption,True,optimal,4,4,0,False,False,False,0,0,950167,994948,False
standard,S1,55,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1101017,1149259,True
standard,S1,56,12,violated0,True,optimal,6,6,0,False,False,False,0,0,817473,866066,False
standard,S1,56,12,radius0,True,optimal,6,6,0,False,False,False,0,0,739082,791005,False
standard,S1,56,12,radius1,True,optimal,7,7,0,False,False,False,0,0,781316,837143,False
standard,S1,56,12,radius2,True,optimal,9,9,0,False,False,False,0,0,813698,872728,False
standard,S1,56,12,frontier,True,optimal,6,6,0,False,False,False,0,51165,732665,828451,False
standard,S1,56,12,explanation,True,optimal,6,6,0,False,False,False,0,65856,772719,883607,False
standard,S1,56,12,assumption,True,optimal,6,6,0,False,False,False,0,0,1229961,1275580,False
standard,S1,56,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,791736,838597,True
standard,S1,57,12,violated0,True,optimal,9,9,0,False,False,False,0,0,1038969,1088644,False
standard,S1,57,12,radius0,True,optimal,9,9,0,False,False,False,0,0,952274,1004969,False
standard,S1,57,12,radius1,True,optimal,10,10,0,False,False,False,0,0,1281856,1338995,False
standard,S1,57,12,radius2,True,optimal,10,10,0,False,False,False,0,0,1266452,1338884,False
standard,S1,57,12,frontier,True,optimal,9,9,0,False,False,False,0,51279,974100,1072095,False
standard,S1,57,12,explanation,True,optimal,9,9,0,False,False,False,0,50926,1036280,1134294,False
standard,S1,57,12,assumption,True,optimal,9,9,0,False,False,False,0,0,1223476,1279819,False
standard,S1,57,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1288435,1346753,True
standard,S1,58,12,violated0,True,optimal,6,6,0,False,False,False,0,0,1143618,1207166,False
standard,S1,58,12,radius0,True,optimal,6,6,0,False,False,False,0,0,870757,924507,False
standard,S1,58,12,radius1,True,optimal,9,9,0,False,False,False,0,0,1014878,1070211,False
standard,S1,58,12,radius2,True,optimal,10,10,0,False,False,False,0,0,992823,1095200,False
standard,S1,58,12,frontier,True,optimal,6,6,0,False,False,False,0,52196,872646,971735,False
standard,S1,58,12,explanation,True,optimal,6,6,0,False,False,False,0,52707,915167,1016717,False
standard,S1,58,12,assumption,True,optimal,6,6,0,False,False,False,0,0,1160806,1207021,False
standard,S1,58,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1002534,1050243,True
standard,S1,59,12,violated0,True,optimal,6,6,0,False,False,False,0,0,537648,587722,False
standard,S1,59,12,radius0,True,optimal,6,6,0,False,False,False,0,0,477084,527062,False
standard,S1,59,12,radius1,True,optimal,9,9,0,False,False,False,0,0,663940,716759,False
standard,S1,59,12,radius2,True,optimal,10,10,0,False,False,False,0,0,634549,691004,False
standard,S1,59,12,frontier,True,optimal,6,6,0,False,False,False,0,52787,463550,560358,False
standard,S1,59,12,explanation,True,optimal,6,6,0,False,False,False,0,49787,483332,588165,False
standard,S1,59,12,assumption,True,optimal,6,6,0,False,False,False,0,0,1310081,1359637,False
standard,S1,59,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,660364,708524,True
standard,S1,60,12,violated0,True,optimal,6,6,0,False,False,False,0,0,547783,594422,False
standard,S1,60,12,radius0,True,optimal,6,6,0,False,False,False,0,0,523535,572517,False
standard,S1,60,12,radius1,True,optimal,8,8,0,False,False,False,0,0,565665,618623,False
standard,S1,60,12,radius2,True,optimal,8,8,0,False,False,False,0,0,524199,576766,False
standard,S1,60,12,frontier,True,optimal,6,6,0,False,False,False,0,64381,510371,617620,False
standard,S1,60,12,explanation,True,optimal,6,6,0,False,False,False,0,109946,499482,660455,False
standard,S1,60,12,assumption,True,optimal,6,6,0,False,False,False,0,0,670913,724216,False
standard,S1,60,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,583876,630241,True
standard,S1,61,12,violated0,True,optimal,7,7,0,False,False,False,0,0,761723,809007,False
standard,S1,61,12,radius0,True,optimal,7,7,0,False,False,False,0,0,778486,828370,False
standard,S1,61,12,radius1,True,optimal,9,9,0,False,False,False,0,0,909191,964409,False
standard,S1,61,12,radius2,True,optimal,10,10,0,False,False,False,0,0,894005,950619,False
standard,S1,61,12,frontier,True,optimal,7,7,0,False,False,False,0,54252,793327,906638,False
standard,S1,61,12,explanation,True,optimal,7,7,0,False,False,False,0,54361,773888,873291,False
standard,S1,61,12,assumption,True,optimal,7,7,0,False,False,False,0,0,1297388,1342736,False
standard,S1,61,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1127746,1188261,True
standard,S1,62,12,violated0,True,optimal,9,9,0,False,False,False,0,0,832794,892026,False
standard,S1,62,12,radius0,True,optimal,9,9,0,False,False,False,0,0,873819,931833,False
standard,S1,62,12,radius1,True,optimal,11,11,0,False,False,False,0,0,1339699,1399535,False
standard,S1,62,12,radius2,True,optimal,11,11,0,False,False,False,0,0,1243063,1302601,False
standard,S1,62,12,frontier,True,optimal,9,9,0,False,False,False,0,83097,910793,1041215,False
standard,S1,62,12,explanation,True,optimal,9,9,0,False,False,False,0,81390,823170,950822,False
standard,S1,62,12,assumption,True,optimal,9,9,0,False,False,False,0,0,1421605,1468570,False
standard,S1,62,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1321035,1370370,True
standard,S1,63,12,violated0,True,optimal,8,8,0,False,False,False,0,0,1047246,1093760,False
standard,S1,63,12,radius0,True,optimal,8,8,0,False,False,False,0,0,1069068,1121553,False
standard,S1,63,12,radius1,True,optimal,9,9,0,False,False,False,0,0,1202111,1257868,False
standard,S1,63,12,radius2,True,optimal,10,10,0,False,False,False,0,0,1173727,1231131,False
standard,S1,63,12,frontier,True,optimal,8,8,0,False,False,False,0,50280,1104183,1200465,False
standard,S1,63,12,explanation,True,optimal,8,8,0,False,False,False,0,50842,1046699,1142367,False
standard,S1,63,12,assumption,True,optimal,8,8,0,False,False,False,0,0,1271883,1319394,False
standard,S1,63,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1515799,1583556,True
standard,S1,64,12,violated0,True,optimal,4,4,0,False,False,False,0,0,638409,698320,False
standard,S1,64,12,radius0,True,optimal,4,4,0,False,False,False,0,0,555274,612276,False
standard,S1,64,12,radius1,True,optimal,6,6,0,False,False,False,0,0,708041,844858,False
standard,S1,64,12,radius2,True,optimal,7,7,0,False,False,False,0,0,695468,749528,False
standard,S1,64,12,frontier,True,optimal,4,4,0,False,False,False,0,44876,636288,725964,False
standard,S1,64,12,explanation,True,optimal,4,4,0,False,False,False,0,38152,543032,622226,False
standard,S1,64,12,assumption,True,optimal,4,4,0,False,False,False,0,0,743452,786947,False
standard,S1,64,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,899120,946012,True
standard,S1,65,12,violated0,True,optimal,8,8,0,False,False,False,0,0,723343,770353,False
standard,S1,65,12,radius0,True,optimal,8,8,0,False,False,False,0,0,776658,828519,False
standard,S1,65,12,radius1,True,optimal,10,10,0,False,False,False,0,0,1304725,1359009,False
standard,S1,65,12,radius2,True,optimal,10,10,0,False,False,False,0,0,1249173,1307574,False
standard,S1,65,12,frontier,True,optimal,8,8,0,False,False,False,0,81518,787482,917532,False
standard,S1,65,12,explanation,True,optimal,8,8,0,False,False,False,0,71363,719064,836421,False
standard,S1,65,12,assumption,True,optimal,8,8,0,False,False,False,0,0,1460306,1507088,False
standard,S1,65,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1619458,1683337,True
standard,S1,66,12,violated0,True,optimal,7,7,0,False,False,False,0,0,987528,1038857,False
standard,S1,66,12,radius0,True,optimal,7,7,0,False,False,False,0,0,1029502,1084415,False
standard,S1,66,12,radius1,True,optimal,9,9,0,False,False,False,0,0,1156570,1210738,False
standard,S1,66,12,radius2,True,optimal,9,9,0,False,False,False,0,0,1164112,1220563,False
standard,S1,66,12,frontier,True,optimal,7,7,0,False,False,False,0,52006,980715,1079766,False
standard,S1,66,12,explanation,True,optimal,7,7,0,False,False,False,0,66773,947102,1060859,False
standard,S1,66,12,assumption,True,optimal,7,7,0,False,False,False,0,0,1013441,1059043,False
standard,S1,66,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1268804,1316628,True
standard,S1,67,12,violated0,True,optimal,4,4,0,False,False,False,0,0,408572,465674,False
standard,S1,67,12,radius0,True,optimal,4,4,0,False,False,False,0,0,448721,496596,False
standard,S1,67,12,radius1,True,optimal,7,7,0,False,False,False,0,0,494976,546158,False
standard,S1,67,12,radius2,True,optimal,9,9,0,False,False,False,0,0,497164,550308,False
standard,S1,67,12,frontier,True,optimal,4,4,0,False,False,False,0,47855,468593,561411,False
standard,S1,67,12,explanation,True,optimal,4,4,0,False,False,False,0,44484,398644,484625,False
standard,S1,67,12,assumption,True,optimal,4,4,0,False,False,False,0,0,1023780,1068281,False
standard,S1,67,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,548104,593289,True
standard,S1,68,12,violated0,True,optimal,2,2,0,False,False,False,0,0,430108,471373,False
standard,S1,68,12,radius0,True,optimal,2,2,0,False,False,False,0,0,458471,505297,False
standard,S1,68,12,radius1,True,optimal,3,3,0,False,False,False,0,0,412736,460776,False
standard,S1,68,12,radius2,True,optimal,5,5,0,False,False,False,0,0,543084,620510,False
standard,S1,68,12,frontier,True,optimal,2,2,0,False,False,False,0,30569,481937,556232,False
standard,S1,68,12,explanation,True,optimal,2,2,0,False,False,False,0,30255,360049,429513,False
standard,S1,68,12,assumption,True,optimal,2,2,0,False,False,False,0,0,419384,458029,False
standard,S1,68,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,495147,538704,True
standard,S1,69,12,violated0,True,optimal,8,8,0,False,False,False,0,0,811452,860315,False
standard,S1,69,12,radius0,True,optimal,8,8,0,False,False,False,0,0,847803,902413,False
standard,S1,69,12,radius1,True,optimal,11,11,0,False,False,False,0,0,1223979,1279554,False
standard,S1,69,12,radius2,True,optimal,11,11,0,False,False,False,0,0,1238551,1304584,False
standard,S1,69,12,frontier,True,optimal,8,8,0,False,False,False,0,111385,772149,929304,False
standard,S1,69,12,explanation,True,optimal,8,8,0,False,False,False,0,76787,787627,911133,False
standard,S1,69,12,assumption,True,optimal,8,8,0,False,False,False,0,0,1540993,1603154,False
standard,S1,69,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1264585,1313333,True
standard,S1,70,12,violated0,True,optimal,9,9,0,False,False,False,0,0,1086373,1142760,False
standard,S1,70,12,radius0,True,optimal,9,9,0,False,False,False,0,0,9974293,10068917,False
standard,S1,70,12,radius1,True,optimal,10,10,0,False,False,False,0,0,1163556,1224398,False
standard,S1,70,12,radius2,True,optimal,10,10,0,False,False,False,0,0,1134200,1192982,False
standard,S1,70,12,frontier,True,optimal,9,9,0,False,False,False,0,68951,1092745,1208739,False
standard,S1,70,12,explanation,True,optimal,9,9,0,False,False,False,0,58018,1109682,1215320,False
standard,S1,70,12,assumption,True,optimal,9,9,0,False,False,False,0,0,1240111,1287129,False
standard,S1,70,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1342047,1389579,True
standard,S1,71,12,violated0,True,optimal,5,5,0,False,False,False,0,0,377443,421067,False
standard,S1,71,12,radius0,True,optimal,5,5,0,False,False,False,0,0,373420,419533,False
standard,S1,71,12,radius1,True,optimal,8,8,0,False,False,False,0,0,520966,572579,False
standard,S1,71,12,radius2,True,optimal,9,9,0,False,False,False,0,0,564000,627359,False
standard,S1,71,12,frontier,True,optimal,5,5,0,False,False,False,0,58669,362747,463725,False
standard,S1,71,12,explanation,True,optimal,5,5,0,False,False,False,0,54136,390051,484778,False
standard,S1,71,12,assumption,True,optimal,5,5,0,False,False,False,0,0,698909,764885,False
standard,S1,71,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,624323,672097,True
standard,S1,72,12,violated0,True,optimal,3,3,0,False,False,False,0,0,331118,373559,False
standard,S1,72,12,radius0,True,optimal,3,3,0,False,False,False,0,0,319026,366020,False
standard,S1,72,12,radius1,True,optimal,6,6,0,False,False,False,0,0,483320,534430,False
standard,S1,72,12,radius2,True,optimal,9,9,0,False,False,False,0,0,473843,526338,False
standard,S1,72,12,frontier,True,optimal,3,3,0,False,False,False,0,50377,304038,392909,False
standard,S1,72,12,explanation,True,optimal,3,3,0,False,False,False,0,102528,328269,470649,False
standard,S1,72,12,assumption,True,optimal,3,3,0,False,False,False,0,0,826142,868522,False
standard,S1,72,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,525285,569119,True
standard,S1,73,12,violated0,True,optimal,9,9,0,False,False,False,0,0,964889,1071615,False
standard,S1,73,12,radius0,True,optimal,9,9,0,False,False,False,0,0,983072,1036839,False
standard,S1,73,12,radius1,True,optimal,11,11,0,False,False,False,0,0,1054119,1110259,False
standard,S1,73,12,radius2,True,optimal,11,11,0,False,False,False,0,0,1017447,1073793,False
standard,S1,73,12,frontier,True,optimal,9,9,0,False,False,False,0,73004,1223012,1357876,False
standard,S1,73,12,explanation,True,optimal,9,9,0,False,False,False,0,57633,987376,1093484,False
standard,S1,73,12,assumption,True,optimal,9,9,0,False,False,False,0,0,1078443,1139945,False
standard,S1,73,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1104964,1156176,True
standard,S1,74,12,violated0,True,optimal,9,9,0,False,False,False,0,0,1470357,1520554,False
standard,S1,74,12,radius0,True,optimal,9,9,0,False,False,False,0,0,1457865,1512023,False
standard,S1,74,12,radius1,True,optimal,10,10,0,False,False,False,0,0,1516401,1575880,False
standard,S1,74,12,radius2,True,optimal,11,11,0,False,False,False,0,0,1524001,1582934,False
standard,S1,74,12,frontier,True,optimal,9,9,0,False,False,False,0,44292,1479942,1572679,False
standard,S1,74,12,explanation,True,optimal,9,9,0,False,False,False,0,41989,1430779,1519139,False
standard,S1,74,12,assumption,True,optimal,9,9,0,False,False,False,0,0,1499789,1560924,False
standard,S1,74,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1547076,1595350,True
standard,S1,75,12,violated0,True,optimal,3,3,0,False,False,False,0,0,444605,487467,False
standard,S1,75,12,radius0,True,optimal,3,3,0,False,False,False,0,0,399462,498617,False
standard,S1,75,12,radius1,True,optimal,5,5,0,False,False,False,0,0,434937,484571,False
standard,S1,75,12,radius2,True,optimal,7,7,0,False,False,False,0,0,430972,483655,False
standard,S1,75,12,frontier,True,optimal,3,3,0,False,False,False,0,40505,481744,566645,False
standard,S1,75,12,explanation,True,optimal,3,3,0,False,False,False,0,37322,392886,469887,False
standard,S1,75,12,assumption,True,optimal,3,3,0,False,False,False,0,0,731768,772783,False
standard,S1,75,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,587219,634890,True
standard,S1,76,12,violated0,True,optimal,7,7,0,False,False,False,0,0,726756,775000,False
standard,S1,76,12,radius0,True,optimal,7,7,0,False,False,False,0,0,756361,824185,False
standard,S1,76,12,radius1,True,optimal,9,9,0,False,False,False,0,0,716786,770525,False
standard,S1,76,12,radius2,True,optimal,11,11,0,False,False,False,0,0,727965,784519,False
standard,S1,76,12,frontier,True,optimal,7,7,0,False,False,False,0,50909,786569,884242,False
standard,S1,76,12,explanation,True,optimal,7,7,0,False,False,False,0,48896,708093,802065,False
standard,S1,76,12,assumption,True,optimal,7,7,0,False,False,False,0,0,960333,1006046,False
standard,S1,76,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,779146,826816,True
standard,S1,77,12,violated0,True,optimal,2,2,0,False,False,False,0,0,496934,546980,False
standard,S1,77,12,radius0,True,optimal,2,2,0,False,False,False,0,0,550955,595066,False
standard,S1,77,12,radius1,True,optimal,2,2,0,False,False,False,0,0,482772,528397,False
standard,S1,77,12,radius2,True,optimal,2,2,0,False,False,False,0,0,485885,531277,False
standard,S1,77,12,frontier,True,optimal,2,2,0,False,False,False,0,14865,798667,866906,False
standard,S1,77,12,explanation,True,optimal,2,2,0,False,False,False,0,14269,525360,579376,False
standard,S1,77,12,assumption,True,optimal,2,2,0,False,False,False,0,0,478297,516841,False
standard,S1,77,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,759524,846895,True
standard,S1,78,12,violated0,True,optimal,7,7,0,False,False,False,0,0,790232,836479,False
standard,S1,78,12,radius0,True,optimal,7,7,0,False,False,False,0,0,867134,920249,False
standard,S1,78,12,radius1,True,optimal,9,9,0,False,False,False,0,0,1023855,1077626,False
standard,S1,78,12,radius2,True,optimal,10,10,0,False,False,False,0,0,1196293,1254794,False
standard,S1,78,12,frontier,True,optimal,7,7,0,False,False,False,0,45965,901777,999008,False
standard,S1,78,12,explanation,True,optimal,7,7,0,False,False,False,0,52976,830298,930640,False
standard,S1,78,12,assumption,True,optimal,7,7,0,False,False,False,0,0,1064752,1111150,False
standard,S1,78,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,1113607,1161004,True
standard,S1,79,12,violated0,True,optimal,2,2,0,False,False,False,0,0,529231,569489,False
standard,S1,79,12,radius0,True,optimal,2,2,0,False,False,False,0,0,605014,653304,False
standard,S1,79,12,radius1,True,optimal,3,3,0,False,False,False,0,0,504517,561241,False
standard,S1,79,12,radius2,True,optimal,4,4,0,False,False,False,0,0,548678,598159,False
standard,S1,79,12,frontier,True,optimal,2,2,0,False,False,False,0,20772,575403,636883,False
standard,S1,79,12,explanation,True,optimal,2,2,0,False,False,False,0,19865,499702,559319,False
standard,S1,79,12,assumption,True,optimal,2,2,0,False,False,False,0,0,578077,618084,False
standard,S1,79,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,652732,698503,True
standard,S1,80,12,violated0,True,optimal,6,6,0,False,False,False,0,0,329897,373854,False
standard,S1,80,12,radius0,True,optimal,6,6,0,False,False,False,0,0,367182,415735,False
standard,S1,80,12,radius1,True,optimal,9,9,0,False,False,False,0,0,640488,692910,False
standard,S1,80,12,radius2,True,optimal,11,11,0,False,False,False,0,0,696189,752491,False
standard,S1,80,12,frontier,True,optimal,6,6,0,False,False,False,0,104305,338466,486432,False
standard,S1,80,12,explanation,True,optimal,6,6,0,False,False,False,0,53507,303430,397502,False
standard,S1,80,12,assumption,True,optimal,6,6,0,False,False,False,0,0,1348268,1393965,False
standard,S1,80,12,fullscope,True,optimal,12,12,0,False,False,False,0,0,695525,740788,True
standard,S1,81,12,violated0,False,infeasible,5,5,0,False,False,False,0,0,218745,245910,False
standard,S1,81,12,radius0,False,infeasible,5,5,0,False,False,False,0,0,252865,282895,False
standard,S1,81,12,radius1,True,optimal,9,9,0,False,False,False,0,0,497350,546780,False
standard,S1,81,12,radius2,True,optimal,10,10,0,False,False,False,0,0,582498,638784,False
standard,S1,81,12,frontier,True,optimal,5,9,1,False,False,True,4,472457,768356,1309589,False
