suite,instance,seed,num_variables,strategy,success,status,initial_core_size,final_core_size,expansions,used_explanation,used_assumption_core,used_frontier,boundary_released,gac_time_ns,cpsat_time_ns,total_time_ns,full_scope_required
stress,stress24,69,24,radius0,True,optimal,9,9,0,False,False,False,0,0,959500,1049100,False
stress,stress24,69,24,radius1,True,optimal,21,21,0,False,False,False,0,0,1107000,1202300,False
stress,stress24,69,24,radius2,True,optimal,24,24,0,False,False,False,0,0,2262500,2368400,True
stress,stress24,69,24,frontier,True,optimal,9,9,0,False,False,False,0,116600,804200,996700,False
stress,stress24,69,24,explanation,True,optimal,9,9,0,False,False,False,0,114700,839700,1031100,False
stress,stress24,69,24,assumption,True,optimal,9,9,0,False,False,False,0,0,2392600,2473900,False
stress,stress24,69,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2151800,2232100,True
stress,stress24,70,24,violated0,True,optimal,7,7,0,False,False,False,0,0,650500,724100,False
stress,stress24,70,24,radius0,True,optimal,7,7,0,False,False,False,0,0,605000,680700,False
stress,stress24,70,24,radius1,True,optimal,16,16,0,False,False,False,0,0,922000,1025200,False
stress,stress24,70,24,radius2,True,optimal,22,22,0,False,False,False,0,0,1806500,1909400,False
stress,stress24,70,24,frontier,True,optimal,7,7,0,False,False,False,0,89800,677800,834100,False
stress,stress24,70,24,explanation,True,optimal,7,7,0,False,False,False,0,77300,617500,761200,False
stress,stress24,70,24,assumption,True,optimal,7,7,0,False,False,False,0,0,3404500,3477400,False
stress,stress24,70,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1871000,1951800,True
stress,stress24,71,24,violated0,True,optimal,10,10,0,False,False,False,0,0,731600,806200,False
stress,stress24,71,24,radius0,True,optimal,10,10,0,False,False,False,0,0,689100,765000,False
stress,stress24,71,24,radius1,True,optimal,17,17,0,False,False,False,0,0,974600,1075500,False
stress,stress24,71,24,radius2,True,optimal,23,23,0,False,False,False,0,0,1173900,1276700,False
stress,stress24,71,24,frontier,True,optimal,10,10,0,False,False,False,0,113500,721700,903000,False
stress,stress24,71,24,explanation,True,optimal,10,10,0,False,False,False,0,110000,694800,871400,False
stress,stress24,71,24,assumption,True,optimal,10,10,0,False,False,False,0,0,1568300,1638600,False
stress,stress24,71,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1229900,1309200,True
stress,stress24,72,24,violated0,True,optimal,8,8,0,False,False,False,0,0,582600,652400,False
stress,stress24,72,24,radius0,True,optimal,8,8,0,False,False,False,0,0,544300,615600,False
stress,stress24,72,24,radius1,True,optimal,15,15,0,False,False,False,0,0,1040900,1136000,False
stress,stress24,72,24,radius2,True,optimal,21,21,0,False,False,False,0,0,1252500,1373900,False
stress,stress24,72,24,frontier,True,optimal,8,8,0,False,False,False,0,91600,618500,783700,False
stress,stress24,72,24,explanation,True,optimal,8,8,0,False,False,False,0,96700,571100,731500,False
stress,stress24,72,24,assumption,True,optimal,8,8,0,False,False,False,0,0,3399500,3467100,False
stress,stress24,72,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,3782200,3865300,True
stress,stress24,73,24,violated0,True,optimal,11,11,0,False,False,False,0,0,797100,878600,False
stress,stress24,73,24,radius0,True,optimal,11,11,0,False,False,False,0,0,769200,846200,False
stress,stress24,73,24,radius1,True,optimal,18,18,0,False,False,False,0,0,1044100,1137500,False
stress,stress24,73,24,radius2,True,optimal,23,23,0,False,False,False,0,0,1939000,2043500,False
stress,stress24,73,24,frontier,True,optimal,11,11,0,False,False,False,0,160300,816800,1047100,False
stress,stress24,73,24,explanation,True,optimal,11,11,0,False,False,False,0,185800,845100,1102100,False
stress,stress24,73,24,assumption,True,optimal,11,11,0,False,False,False,0,0,4551500,4623400,False
stress,stress24,73,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,4449600,4529900,True
stress,stress24,74,24,violated0,True,optimal,7,7,0,False,False,False,0,0,570100,640300,False
stress,stress24,74,24,radius0,True,optimal,7,7,0,False,False,False,0,0,542400,615200,False
stress,stress24,74,24,radius1,True,optimal,15,15,0,False,False,False,0,0,919400,1009400,False
stress,stress24,74,24,radius2,True,optimal,20,20,0,False,False,False,0,0,1111400,1211300,False
stress,stress24,74,24,frontier,True,optimal,7,7,0,False,False,False,0,75200,552600,691500,False
stress,stress24,74,24,explanation,True,optimal,7,7,0,False,False,False,0,72100,530300,664400,False
stress,stress24,74,24,assumption,True,optimal,7,7,0,False,False,False,0,0,2532900,2602400,False
stress,stress24,74,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1599900,1681000,True
stress,stress24,75,24,violated0,True,optimal,8,8,0,False,False,False,0,0,710700,784000,False
stress,stress24,75,24,radius0,True,optimal,8,8,0,False,False,False,0,0,691200,766800,False
stress,stress24,75,24,radius1,True,optimal,15,15,0,False,False,False,0,0,985600,1078900,False
stress,stress24,75,24,radius2,True,optimal,22,22,0,False,False,False,0,0,1956100,2072700,False
stress,stress24,75,24,frontier,True,optimal,8,8,0,False,False,False,0,83600,715300,866400,False
stress,stress24,75,24,explanation,True,optimal,8,8,0,False,False,False,0,87900,711000,865800,False
stress,stress24,75,24,assumption,True,optimal,8,8,0,False,False,False,0,0,3164300,3233100,False
stress,stress24,75,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2193800,2273900,True
stress,stress24,76,24,violated0,True,optimal,10,10,0,False,False,False,0,0,752400,834200,False
stress,stress24,76,24,radius0,True,optimal,10,10,0,False,False,False,0,0,802600,883500,False
stress,stress24,76,24,radius1,True,optimal,18,18,0,False,False,False,0,0,990700,1097400,False
stress,stress24,76,24,radius2,True,optimal,21,21,0,False,False,False,0,0,1459300,1563100,False
stress,stress24,76,24,frontier,True,optimal,10,10,0,False,False,False,0,116600,764500,950800,False
stress,stress24,76,24,explanation,True,optimal,10,10,0,False,False,False,0,113600,719400,901800,False
stress,stress24,76,24,assumption,True,optimal,10,10,0,False,False,False,0,0,3483700,3554300,False
stress,stress24,76,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1553600,1634900,True
stress,stress24,77,24,violated0,True,optimal,8,8,0,False,False,False,0,0,729700,804700,False
stress,stress24,77,24,radius0,True,optimal,8,8,0,False,False,False,0,0,692500,770000,False
stress,stress24,77,24,radius1,True,optimal,19,19,0,False,False,False,0,0,962400,1070500,False
stress,stress24,77,24,radius2,True,optimal,24,24,0,False,False,False,0,0,1219600,1319800,True
stress,stress24,77,24,frontier,True,optimal,8,8,0,False,False,False,0,106100,687100,861700,False
stress,stress24,77,24,explanation,True,optimal,8,8,0,False,False,False,0,101000,682000,850400,False
stress,stress24,77,24,assumption,True,optimal,8,8,0,False,False,False,0,0,2491000,2563900,False
stress,stress24,77,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1251200,1330600,True
stress,stress24,78,24,violated0,True,optimal,7,7,0,False,False,False,0,0,598500,671300,False
stress,stress24,78,24,radius0,True,optimal,7,7,0,False,False,False,0,0,574400,654200,False
stress,stress24,78,24,radius1,True,optimal,14,14,0,False,False,False,0,0,971900,1068200,False
stress,stress24,78,24,radius2,True,optimal,23,23,0,False,False,False,0,0,2033800,2137800,False
stress,stress24,78,24,frontier,True,optimal,7,7,0,False,False,False,0,87300,599300,755300,False
stress,stress24,78,24,explanation,True,optimal,7,7,0,False,False,False,0,85300,566400,715400,False
stress,stress24,78,24,assumption,True,optimal,7,7,0,False,False,False,0,0,2427300,2495300,False
stress,stress24,78,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,3849300,3932100,True
stress,stress24,79,24,violated0,True,optimal,7,7,0,False,False,False,0,0,623500,694800,False
stress,stress24,79,24,radius0,True,optimal,7,7,0,False,False,False,0,0,611700,689500,False
stress,stress24,79,24,radius1,True,optimal,16,16,0,False,False,False,0,0,941600,1038100,False
stress,stress24,79,24,radius2,True,optimal,22,22,0,False,False,False,0,0,1150200,1256100,False
stress,stress24,79,24,frontier,True,optimal,7,7,0,False,False,False,0,87800,612000,765800,False
stress,stress24,79,24,explanation,True,optimal,7,7,0,False,False,False,0,83800,581900,730900,False
stress,stress24,79,24,assumption,True,optimal,7,7,0,False,False,False,0,0,2029500,2099500,False
stress,stress24,79,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1491700,1583300,True
stress,stress24,80,24,violated0,True,optimal,11,11,0,False,False,False,0,0,747400,823500,False
stress,stress24,80,24,radius0,True,optimal,11,11,0,False,False,False,0,0,741300,818400,False
stress,stress24,80,24,radius1,True,optimal,17,17,0,False,False,False,0,0,951400,1041800,False
stress,stress24,80,24,radius2,True,optimal,20,20,0,False,False,False,0,0,1496300,1599300,False
stress,stress24,80,24,frontier,True,optimal,11,11,0,False,False,False,0,110000,747700,929400,False
stress,stress24,80,24,explanation,True,optimal,11,11,0,False,False,False,0,107600,711400,886900,False
stress,stress24,80,24,assumption,True,optimal,11,11,0,False,False,False,0,0,3362000,3434100,False
stress,stress24,80,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2456200,2538900,True
stress,stress24,81,24,violated0,True,optimal,5,5,0,False,False,False,0,0,415600,480400,False
stress,stress24,81,24,radius0,True,optimal,5,5,0,False,False,False,0,0,369300,434200,False
stress,stress24,81,24,radius1,True,optimal,9,9,0,False,False,False,0,0,635600,715000,False
stress,stress24,81,24,radius2,True,optimal,16,16,0,False,False,False,0,0,979500,1079100,False
stress,stress24,81,24,frontier,True,optimal,5,5,0,False,False,False,0,56200,457100,575600,False
stress,stress24,81,24,explanation,True,optimal,5,5,0,False,False,False,0,56100,387900,502100,False
stress,stress24,81,24,assumption,True,optimal,5,5,0,False,False,False,0,0,2004100,2066000,False
stress,stress24,81,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2365900,2450500,True
stress,stress24,82,24,violated0,True,optimal,8,8,0,False,False,False,0,0,590300,661400,False
stress,stress24,82,24,radius0,True,optimal,8,8,0,False,False,False,0,0,552900,631300,False
stress,stress24,82,24,radius1,True,optimal,14,14,0,False,False,False,0,0,858500,955300,False
stress,stress24,82,24,radius2,True,optimal,20,20,0,False,False,False,0,0,1064500,1164300,False
stress,stress24,82,24,frontier,True,optimal,8,8,0,False,False,False,0,92400,583500,739200,False
stress,stress24,82,24,explanation,True,optimal,8,8,0,False,False,False,0,113400,663500,847800,False
stress,stress24,82,24,assumption,True,optimal,8,8,0,False,False,False,0,0,3131900,3200900,False
stress,stress24,82,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2242900,2323800,True
stress,stress24,83,24,violated0,True,optimal,9,9,0,False,False,False,0,0,658700,730400,False
stress,stress24,83,24,radius0,True,optimal,9,9,0,False,False,False,0,0,617400,690700,False
stress,stress24,83,24,radius1,True,optimal,17,17,0,False,False,False,0,0,877200,975200,False
stress,stress24,83,24,radius2,True,optimal,22,22,0,False,False,False,0,0,3784700,3886100,False
stress,stress24,83,24,frontier,True,optimal,9,9,0,False,False,False,0,105600,661700,833600,False
stress,stress24,83,24,explanation,True,optimal,9,9,0,False,False,False,0,103700,646000,814800,False
stress,stress24,83,24,assumption,True,optimal,9,9,0,False,False,False,0,0,3645500,3716600,False
stress,stress24,83,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,4266200,4347800,True
stress,stress24,84,24,violated0,True,optimal,8,8,0,False,False,False,0,0,700300,772500,False
stress,stress24,84,24,radius0,True,optimal,8,8,0,False,False,False,0,0,682300,757300,False
stress,stress24,84,24,radius1,True,optimal,15,15,0,False,False,False,0,0,964800,1058100,False
stress,stress24,84,24,radius2,True,optimal,21,21,0,False,False,False,0,0,1855600,1957000,False
stress,stress24,84,24,frontier,True,optimal,8,8,0,False,False,False,0,89300,701400,856900,False
stress,stress24,84,24,explanation,True,optimal,8,8,0,False,False,False,0,89800,671600,827000,False
stress,stress24,84,24,assumption,True,optimal,8,8,0,False,False,False,0,0,2906000,2973900,False
stress,stress24,84,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2741600,2826600,True
stress,stress24,85,24,violated0,True,optimal,9,9,0,False,False,False,0,0,702600,775800,False
stress,stress24,85,24,radius0,True,optimal,9,9,0,False,False,False,0,0,648800,724000,False
stress,stress24,85,24,radius1,True,optimal,17,17,0,False,False,False,0,0,1114800,1207600,False
stress,stress24,85,24,radius2,True,optimal,22,22,0,False,False,False,0,0,1291400,1391800,False
stress,stress24,85,24,frontier,True,optimal,9,9,0,False,False,False,0,106200,679700,851900,False
stress,stress24,85,24,explanation,True,optimal,9,9,0,False,False,False,0,104700,651200,820700,False
stress,stress24,85,24,assumption,True,optimal,9,9,0,False,False,False,0,0,2953800,3023200,False
stress,stress24,85,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1442000,1520200,True
stress,stress24,86,24,violated0,True,optimal,10,10,0,False,False,False,0,0,688400,761200,False
stress,stress24,86,24,radius0,True,optimal,10,10,0,False,False,False,0,0,672000,748600,False
stress,stress24,86,24,radius1,True,optimal,19,19,0,False,False,False,0,0,960800,1052200,False
stress,stress24,86,24,radius2,True,optimal,24,24,0,False,False,False,0,0,1545500,1648100,True
stress,stress24,86,24,frontier,True,optimal,10,10,0,False,False,False,0,101200,827800,1007100,False
stress,stress24,86,24,explanation,True,optimal,10,10,0,False,False,False,0,102000,788300,973200,False
stress,stress24,86,24,assumption,True,optimal,10,10,0,False,False,False,0,0,4449400,4522000,False
stress,stress24,86,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1544700,1624600,True
stress,stress24,87,24,violated0,True,optimal,8,8,0,False,False,False,0,0,609700,679900,False
stress,stress24,87,24,radius0,True,optimal,8,8,0,False,False,False,0,0,591200,665100,False
stress,stress24,87,24,radius1,True,optimal,15,15,0,False,False,False,0,0,832900,922900,False
stress,stress24,87,24,radius2,True,optimal,22,22,0,False,False,False,0,0,1740100,1842600,False
stress,stress24,87,24,frontier,True,optimal,8,8,0,False,False,False,0,96700,613100,774600,False
stress,stress24,87,24,explanation,True,optimal,8,8,0,False,False,False,0,91600,592400,748500,False
stress,stress24,87,24,assumption,True,optimal,8,8,0,False,False,False,0,0,4563400,4657600,False
stress,stress24,87,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2459700,2542700,True
stress,stress24,88,24,violated0,True,optimal,7,7,0,False,False,False,0,0,625600,696600,False
stress,stress24,88,24,radius0,True,optimal,7,7,0,False,False,False,0,0,612900,688100,False
stress,stress24,88,24,radius1,True,optimal,13,13,0,False,False,False,0,0,862600,955400,False
stress,stress24,88,24,radius2,True,optimal,20,20,0,False,False,False,0,0,1073700,1178000,False
stress,stress24,88,24,frontier,True,optimal,7,7,0,False,False,False,0,81700,612400,758600,False
stress,stress24,88,24,explanation,True,optimal,7,7,0,False,False,False,0,86600,629800,787800,False
stress,stress24,88,24,assumption,True,optimal,7,7,0,False,False,False,0,0,2544700,2611600,False
stress,stress24,88,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1281200,1360400,True
stress,stress24,89,24,violated0,True,optimal,7,7,0,False,False,False,0,0,550800,619700,False
stress,stress24,89,24,radius0,True,optimal,7,7,0,False,False,False,0,0,503100,574000,False
stress,stress24,89,24,radius1,True,optimal,14,14,0,False,False,False,0,0,803200,899500,False
stress,stress24,89,24,radius2,True,optimal,20,20,0,False,False,False,0,0,1459200,1565500,False
stress,stress24,89,24,frontier,True,optimal,7,7,0,False,False,False,0,81500,547100,694600,False
stress,stress24,89,24,explanation,True,optimal,7,7,0,False,False,False,0,78900,525400,666500,False
stress,stress24,89,24,assumption,True,optimal,7,7,0,False,False,False,0,0,3118600,3185000,False
stress,stress24,89,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1608500,1688000,True
stress,stress24,90,24,violated0,True,optimal,7,7,0,False,False,False,0,0,597200,668200,False
stress,stress24,90,24,radius0,True,optimal,7,7,0,False,False,False,0,0,570300,642000,False
stress,stress24,90,24,radius1,True,optimal,16,16,0,False,False,False,0,0,1067000,1156800,False
stress,stress24,90,24,radius2,True,optimal,19,19,0,False,False,False,0,0,1237500,1337900,False
stress,stress24,90,24,frontier,True,optimal,7,7,0,False,False,False,0,90500,589500,745000,False
stress,stress24,90,24,explanation,True,optimal,7,7,0,False,False,False,0,92800,573400,728600,False
stress,stress24,90,24,assumption,True,optimal,7,7,0,False,False,False,0,0,3540400,3608600,False
stress,stress24,90,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,1570100,1654200,True
stress,stress24,91,24,violated0,True,optimal,6,6,0,False,False,False,0,0,559500,630600,False
stress,stress24,91,24,radius0,True,optimal,6,6,0,False,False,False,0,0,514600,584800,False
stress,stress24,91,24,radius1,True,optimal,13,13,0,False,False,False,0,0,906800,999600,False
stress,stress24,91,24,radius2,True,optimal,20,20,0,False,False,False,0,0,1333700,1436800,False
stress,stress24,91,24,frontier,True,optimal,6,6,0,False,False,False,0,80700,544300,687500,False
stress,stress24,91,24,explanation,True,optimal,6,6,0,False,False,False,0,76400,503000,639300,False
stress,stress24,91,24,assumption,True,optimal,6,6,0,False,False,False,0,0,2356500,2421100,False
stress,stress24,91,24,fullscope,True,optimal,24,24,0,False,False,False,0,0,2793400,2872700,True
