Method,Feasible,Latency_ms,Stall,RepairAttempted,Repaired,RepairTimeout,CoreSize,Throughput,Energy,HOF,Fairness,Scenario,Load,Mobility,Cells,Seed,AblationConfig
Uncoordinated,False,0.02002716064453125,False,False,False,False,0,10.561822722707786,5.3021151244662254e-05,0.03000000002,0.6033543353587741,Load,0.7,3.0,10,19,
Static priority,False,0.6029605865478516,False,False,False,False,0,10.120914937281553,5.572618715749119e-05,0.03000000002,0.586461398015392,Load,0.7,3.0,10,19,
Continuous only,True,119.13061141967773,False,False,False,False,0,10.79643885366077,4.853452208663472e-05,0.03800000002000001,0.5937014563545423,Load,0.7,3.0,10,19,
CP-SAT,True,10.41102409362793,False,False,False,False,0,9.976277669012621,5.292555174561992e-05,0.03000000002,0.6150835111084586,Load,0.7,3.0,10,19,
VeriXApp,True,117.55037307739258,False,False,False,False,0,10.79643885366077,4.853452208663472e-05,0.03800000002000001,0.5937014563545423,Load,0.7,3.0,10,19,
Uncoordinated,False,0.021696090698242188,False,False,False,False,0,13.660471403970698,4.070137724810779e-05,0.034000000020000004,0.38553955626757475,Load,0.9,3.0,10,0,
Static priority,False,0.6542205810546875,False,False,False,False,0,12.656866375668399,4.3612690820625756e-05,0.034000000020000004,0.410616394928115,Load,0.9,3.0,10,0,
Continuous only,True,161.22078895568848,False,False,False,False,0,8.367458370895761,6.549181073981669e-05,0.03800000002000001,0.34454045740486483,Load,0.9,3.0,10,0,
CP-SAT,True,7.537126541137695,False,False,False,False,0,12.62586442204211,4.4036588815997475e-05,0.03800000002000001,0.35682531429062253,Load,0.9,3.0,10,0,
VeriXApp,True,170.05228996276855,False,False,False,False,0,8.367458370895761,6.549181073981669e-05,0.03800000002000001,0.34454045740486483,Load,0.9,3.0,10,0,
Uncoordinated,False,0.02193450927734375,False,False,False,False,0,5.702114693861809,9.400021374122679e-05,0.034000000020000004,0.41992728006463775,Load,0.9,3.0,10,1,
Static priority,False,0.6737709045410156,False,False,False,False,0,5.70683233935889,9.252067847840717e-05,0.04000000002,0.44220966485734114,Load,0.9,3.0,10,1,
Continuous only,True,114.78161811828613,False,False,False,False,0,6.0345858830161205,8.815849344314963e-05,0.034000000020000004,0.39503500064186164,Load,0.9,3.0,10,1,
CP-SAT,True,8.384466171264648,False,False,False,False,0,6.090947529019793,8.537259556456608e-05,0.03200000002,0.43045048517845114,Load,0.9,3.0,10,1,
VeriXApp,True,111.82546615600586,False,False,False,False,0,6.0345858830161205,8.815849344314963e-05,0.034000000020000004,0.39503500064186164,Load,0.9,3.0,10,1,
Uncoordinated,False,0.022411346435546875,False,False,False,False,0,9.521793373466148,5.7132094623680305e-05,0.042000000020000004,0.42342490335685723,Load,0.9,3.0,10,2,
Static priority,False,0.9481906890869141,False,False,False,False,0,10.592318154586971,5.286850260983652e-05,0.034000000020000004,0.4918017783431736,Load,0.9,3.0,10,2,
Continuous only,False,111.39297485351562,True,False,False,False,0,9.456885150680455,5.498639263506169e-05,0.03200000002,0.5031528328648992,Load,0.9,3.0,10,2,
CP-SAT,True,8.786439895629883,False,False,False,False,0,10.055495626814714,5.4099769935688716e-05,0.03800000002000001,0.4633732207451829,Load,0.9,3.0,10,2,
VeriXApp,True,115.48614501953125,True,True,True,False,5,9.471385903882183,5.659150682270283e-05,0.03200000002,0.5062968946492828,Load,0.9,3.0,10,2,
Uncoordinated,False,0.019788742065429688,False,False,False,False,0,12.65736708646456,4.329494406352614e-05,0.04000000002,0.5557042706526295,Load,0.9,3.0,10,3,
Static priority,False,0.47659873962402344,False,False,False,False,0,12.347921944820268,4.3084172573925646e-05,0.03000000002,0.5752217434450417,Load,0.9,3.0,10,3,
Continuous only,True,81.0093879699707,False,False,False,False,0,13.7525650933079,3.984711188654259e-05,0.04600000002,0.5671447583863681,Load,0.9,3.0,10,3,
CP-SAT,True,9.166955947875977,False,False,False,False,0,9.712738138034842,5.518526211481366e-05,0.04600000002,0.5070000774662583,Load,0.9,3.0,10,3,
VeriXApp,True,80.35421371459961,False,False,False,False,0,13.7525650933079,3.984711188654259e-05,0.04600000002,0.5671447583863681,Load,0.9,3.0,10,3,
Uncoordinated,False,0.018596649169921875,False,False,False,False,0,9.723186364899798,5.923983953237083e-05,0.034000000020000004,0.4674156003225195,Load,0.9,3.0,10,4,
Static priority,False,0.8707046508789062,False,False,False,False,0,10.888377218540104,5.143098817760135e-05,0.03800000002000001,0.43069581125947237,Load,0.9,3.0,10,4,
Continuous only,False,85.15501022338867,True,False,False,False,0,7.958821756964422,7.036217383684565e-05,0.04600000002,0.3466229664108056,Load,0.9,3.0,10,4,
CP-SAT,True,9.374380111694336,False,False,False,False,0,9.33421740099799,6.085137892109423e-05,0.042000000020000004,0.3984399952208443,Load,0.9,3.0,10,4,
VeriXApp,True,90.32654762268066,True,True,True,False,4,8.552027227964228,6.54815501719708e-05,0.042000000020000004,0.38165700535583585,Load,0.9,3.0,10,4,
Uncoordinated,False,0.018835067749023438,False,False,False,False,0,8.135116456000416,7.080414928481394e-05,0.042000000020000004,0.47057835824335015,Load,0.9,3.0,10,5,
Static priority,False,0.3840923309326172,False,False,False,False,0,8.74885985297929,5.8521911266603074e-05,0.042000000020000004,0.4430783615862644,Load,0.9,3.0,10,5,
Continuous only,True,96.2986946105957,False,False,False,False,0,9.976522433941211,5.573084245352145e-05,0.034000000020000004,0.5384647526378306,Load,0.9,3.0,10,5,
CP-SAT,True,8.308649063110352,False,False,False,False,0,8.655431982699133,6.70099425608485e-05,0.03800000002000001,0.4780880272847293,Load,0.9,3.0,10,5,
VeriXApp,True,105.12685775756836,False,False,False,False,0,9.976522433941211,5.573084245352145e-05,0.034000000020000004,0.5384647526378306,Load,0.9,3.0,10,5,
Uncoordinated,False,0.02002716064453125,False,False,False,False,0,12.202557563310176,4.654761897684662e-05,0.036000000020000006,0.4289574268341515,Load,0.9,3.0,10,6,
Static priority,False,0.6392002105712891,False,False,False,False,0,12.584089210764414,4.450063811697844e-05,0.03800000002000001,0.4238376426602018,Load,0.9,3.0,10,6,
Continuous only,True,262.8672122955322,False,False,False,False,0,10.489141511359078,5.033777067724841e-05,0.042000000020000004,0.41785541249869007,Load,0.9,3.0,10,6,
CP-SAT,True,7.823467254638672,False,False,False,False,0,13.680506006864373,4.1226545254759266e-05,0.03200000002,0.48118194471392395,Load,0.9,3.0,10,6,
VeriXApp,True,251.6326904296875,False,False,False,False,0,10.489141511359078,5.033777067724841e-05,0.042000000020000004,0.41785541249869007,Load,0.9,3.0,10,6,
Uncoordinated,False,0.020265579223632812,False,False,False,False,0,15.431325593052447,3.706745713780598e-05,0.04000000002,0.4491071600583675,Load,0.9,3.0,10,7,
Static priority,False,0.5841255187988281,False,False,False,False,0,13.364585958051515,4.160248598386521e-05,0.036000000020000006,0.4427343368448744,Load,0.9,3.0,10,7,
Continuous only,False,210.1888656616211,True,False,False,False,0,13.746052502667965,3.8993012713720394e-05,0.036000000020000006,0.5133392662152498,Load,0.9,3.0,10,7,
CP-SAT,True,10.48135757446289,False,False,False,False,0,14.150326283979162,4.0423096154864774e-05,0.04000000002,0.39547777777395243,Load,0.9,3.0,10,7,
VeriXApp,True,222.72038459777832,True,True,True,False,11,14.009405049025196,3.797448914770422e-05,0.036000000020000006,0.4968190629695597,Load,0.9,3.0,10,7,
Uncoordinated,False,0.0400543212890625,False,False,False,False,0,12.532274212728273,4.2450395751768645e-05,0.042000000020000004,0.37879782648899335,Load,0.9,3.0,10,8,
Static priority,False,0.5910396575927734,False,False,False,False,0,11.693771351122548,4.515224251834841e-05,0.04000000002,0.3488211158927508,Load,0.9,3.0,10,8,
Continuous only,False,225.61192512512207,True,False,False,False,0,11.249039148189185,4.835968591038021e-05,0.036000000020000006,0.32687757541344387,Load,0.9,3.0,10,8,
CP-SAT,True,10.465145111083984,False,False,False,False,0,12.21667609326078,4.1909926733871596e-05,0.03800000002000001,0.38358739567769173,Load,0.9,3.0,10,8,
VeriXApp,True,223.62422943115234,True,True,True,False,7,11.62974656475256,4.712054531445067e-05,0.036000000020000006,0.34589204184727945,Load,0.9,3.0,10,8,
Uncoordinated,False,0.019788742065429688,False,False,False,False,0,14.280806624343866,3.893337502744496e-05,0.034000000020000004,0.471155694283099,Load,0.9,3.0,10,9,
Static priority,False,0.8442401885986328,False,False,False,False,0,13.383356809708175,3.945198558981804e-05,0.036000000020000006,0.4555948755076245,Load,0.9,3.0,10,9,
Continuous only,False,118.61252784729004,True,False,False,False,0,12.378692200817307,4.265394045141042e-05,0.034000000020000004,0.4558186214518236,Load,0.9,3.0,10,9,
CP-SAT,True,9.572744369506836,False,False,False,False,0,13.813060514177293,3.880385519558583e-05,0.036000000020000006,0.4709399943371267,Load,0.9,3.0,10,9,
VeriXApp,True,122.06363677978516,True,True,True,False,2,12.51488471604065,4.2829000199498044e-05,0.034000000020000004,0.4636498542733973,Load,0.9,3.0,10,9,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,13.227983969095515,4.0822547204592914e-05,0.04000000002,0.5304331360737333,Load,0.9,3.0,10,10,
Static priority,False,0.9582042694091797,False,False,False,False,0,13.13700618668317,4.323663945410751e-05,0.034000000020000004,0.5131359016929083,Load,0.9,3.0,10,10,
Continuous only,True,190.45209884643555,False,False,False,False,0,15.416596615923254,3.3989343631056616e-05,0.03800000002000001,0.5239979190937879,Load,0.9,3.0,10,10,
CP-SAT,True,8.597612380981445,False,False,False,False,0,13.386355713391229,4.033958244959854e-05,0.042000000020000004,0.48486449509859886,Load,0.9,3.0,10,10,
VeriXApp,True,188.86971473693848,False,False,False,False,0,15.416596615923254,3.3989343631056616e-05,0.03800000002000001,0.5239979190937879,Load,0.9,3.0,10,10,
Uncoordinated,False,0.019073486328125,False,False,False,False,0,8.44740049429255,6.250443557834638e-05,0.042000000020000004,0.6575932574676165,Load,0.9,3.0,10,11,
Static priority,False,0.3170967102050781,False,False,False,False,0,9.072906278704856,6.0399609911789614e-05,0.04600000002,0.4912473985126809,Load,0.9,3.0,10,11,
Continuous only,True,167.22798347473145,False,False,False,False,0,6.186621694369214,8.599200440592682e-05,0.036000000020000006,0.5818842195054224,Load,0.9,3.0,10,11,
CP-SAT,True,7.560491561889648,False,False,False,False,0,9.739881615466112,5.7906247967574416e-05,0.03800000002000001,0.6700594679022115,Load,0.9,3.0,10,11,
VeriXApp,True,167.07706451416016,False,False,False,False,0,6.186621694369214,8.599200440592682e-05,0.036000000020000006,0.5818842195054224,Load,0.9,3.0,10,11,
Uncoordinated,False,0.02002716064453125,False,False,False,False,0,14.980089843281851,3.578082679126127e-05,0.04000000002,0.3513448268185307,Load,0.9,3.0,10,12,
Static priority,False,0.7352828979492188,False,False,False,False,0,14.518262780741743,3.691901766036333e-05,0.034000000020000004,0.35872894484741963,Load,0.9,3.0,10,12,
Continuous only,False,99.20263290405273,True,False,False,False,0,14.215443563703941,3.7705471348678843e-05,0.03800000002000001,0.32088548312357146,Load,0.9,3.0,10,12,
CP-SAT,True,10.188817977905273,False,False,False,False,0,15.090194372652086,3.578482732990109e-05,0.04400000002,0.34526192989510124,Load,0.9,3.0,10,12,
VeriXApp,True,106.16898536682129,True,True,True,False,17,14.830714205358461,3.560179184150344e-05,0.034000000020000004,0.3462328647813302,Load,0.9,3.0,10,12,
Uncoordinated,False,0.019073486328125,False,False,False,False,0,12.560139321120158,4.458549269898204e-05,0.04400000002,0.4043574511947125,Load,0.9,3.0,10,13,
Static priority,False,0.3859996795654297,False,False,False,False,0,12.959702565986344,4.1667622945087346e-05,0.04400000002,0.4319129259365583,Load,0.9,3.0,10,13,
Continuous only,False,88.67692947387695,True,False,False,False,0,12.052288910783023,4.314533146768187e-05,0.034000000020000004,0.38923863584950885,Load,0.9,3.0,10,13,
CP-SAT,True,8.585691452026367,False,False,False,False,0,12.070058648771344,4.540160209211435e-05,0.034000000020000004,0.3977596074423288,Load,0.9,3.0,10,13,
VeriXApp,True,91.88151359558105,True,True,True,False,2,12.316705485135335,4.221908209363068e-05,0.034000000020000004,0.4025743771183258,Load,0.9,3.0,10,13,
Uncoordinated,False,0.019073486328125,False,False,False,False,0,9.754769179704805,5.535753743138197e-05,0.03800000002000001,0.44543211349228623,Load,0.9,3.0,10,14,
Static priority,False,0.5309581756591797,False,False,False,False,0,11.306351357564942,4.6345632063645175e-05,0.036000000020000006,0.5680034582426337,Load,0.9,3.0,10,14,
Continuous only,True,263.3543014526367,False,False,False,False,0,7.189512970352634,7.51093992356361e-05,0.034000000020000004,0.3895928748494763,Load,0.9,3.0,10,14,
CP-SAT,True,6.728410720825195,False,False,False,False,0,8.610767767696231,6.457031649208617e-05,0.03800000002000001,0.4249015094985681,Load,0.9,3.0,10,14,
VeriXApp,True,261.2450122833252,False,False,False,False,0,7.189512970352634,7.51093992356361e-05,0.034000000020000004,0.3895928748494763,Load,0.9,3.0,10,14,
Uncoordinated,False,0.0209808349609375,False,False,False,False,0,9.369996132790696,5.549628757905653e-05,0.034000000020000004,0.4204575724351825,Load,0.9,3.0,10,15,
Static priority,False,0.7550716400146484,False,False,False,False,0,7.971273501803373,6.57360458001414e-05,0.03200000002,0.36251972531887716,Load,0.9,3.0,10,15,
Continuous only,True,115.94152450561523,False,False,False,False,0,11.51627141854191,4.758484583106352e-05,0.04000000002,0.44957691728566607,Load,0.9,3.0,10,15,
CP-SAT,True,8.038997650146484,False,False,False,False,0,11.43211102476741,4.5485912345797884e-05,0.034000000020000004,0.5136277906107609,Load,0.9,3.0,10,15,
VeriXApp,True,115.08345603942871,False,False,False,False,0,11.51627141854191,4.758484583106352e-05,0.04000000002,0.44957691728566607,Load,0.9,3.0,10,15,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,9.273893267295946,5.9521927208997354e-05,0.04000000002,0.2800864890891957,Load,0.9,3.0,10,16,
Static priority,False,0.7834434509277344,False,False,False,False,0,10.189718569374774,5.495735688746905e-05,0.036000000020000006,0.338526744670098,Load,0.9,3.0,10,16,
Continuous only,True,105.82208633422852,False,False,False,False,0,10.54543503897154,5.1206991271994444e-05,0.04400000002,0.34525896317102006,Load,0.9,3.0,10,16,
CP-SAT,True,10.713338851928711,False,False,False,False,0,10.384746969121533,5.662150476543967e-05,0.03800000002000001,0.32063109563387093,Load,0.9,3.0,10,16,
VeriXApp,True,104.62784767150879,False,False,False,False,0,10.54543503897154,5.1206991271994444e-05,0.04400000002,0.34525896317102006,Load,0.9,3.0,10,16,
Uncoordinated,False,0.019788742065429688,False,False,False,False,0,13.524343683625816,3.9632237433373245e-05,0.036000000020000006,0.4747251628421668,Load,0.9,3.0,10,17,
Static priority,False,0.9365081787109375,False,False,False,False,0,12.53380064605177,4.43600481371262e-05,0.03800000002000001,0.45876739764809793,Load,0.9,3.0,10,17,
Continuous only,True,122.46227264404297,False,False,False,False,0,12.180186965171558,4.433429483012818e-05,0.036000000020000006,0.4898855755716215,Load,0.9,3.0,10,17,
CP-SAT,True,9.681940078735352,False,False,False,False,0,13.070481764421745,4.131446795403492e-05,0.04000000002,0.4689251604163885,Load,0.9,3.0,10,17,
VeriXApp,True,121.9322681427002,False,False,False,False,0,12.180186965171558,4.433429483012818e-05,0.036000000020000006,0.4898855755716215,Load,0.9,3.0,10,17,
Uncoordinated,False,0.019550323486328125,False,False,False,False,0,13.003408737348236,4.121996092151646e-05,0.04000000002,0.5248420636176626,Load,0.9,3.0,10,18,
Static priority,False,0.42438507080078125,False,False,False,False,0,12.602808767707959,4.3482370485866176e-05,0.03800000002000001,0.5293186812799673,Load,0.9,3.0,10,18,
Continuous only,True,88.48857879638672,False,False,False,False,0,12.008896920887498,4.663209316302584e-05,0.04000000002,0.519328165479632,Load,0.9,3.0,10,18,
CP-SAT,True,6.61468505859375,False,False,False,False,0,13.12566627900179,4.205500797190615e-05,0.036000000020000006,0.5626444337372705,Load,0.9,3.0,10,18,
VeriXApp,True,88.91654014587402,False,False,False,False,0,12.008896920887498,4.663209316302584e-05,0.04000000002,0.519328165479632,Load,0.9,3.0,10,18,
Uncoordinated,False,0.019311904907226562,False,False,False,False,0,10.561822722707786,5.3021151244662254e-05,0.03000000002,0.6033543353587741,Load,0.9,3.0,10,19,
Static priority,False,0.5462169647216797,False,False,False,False,0,10.426380711772172,5.025713279473523e-05,0.03800000002000001,0.5952546808050334,Load,0.9,3.0,10,19,
Continuous only,True,118.24989318847656,False,False,False,False,0,10.79643885366077,4.853452208663472e-05,0.03800000002000001,0.5937014563545423,Load,0.9,3.0,10,19,
CP-SAT,True,9.467601776123047,False,False,False,False,0,9.976277669012621,5.292555174561992e-05,0.03000000002,0.6150835111084586,Load,0.9,3.0,10,19,
VeriXApp,True,124.48978424072266,False,False,False,False,0,10.79643885366077,4.853452208663472e-05,0.03800000002000001,0.5937014563545423,Load,0.9,3.0,10,19,
